тип фонду;код;найменування коду;початковий річний план;уточнений річний план;уточнений план за період;відкрито асигнувань за період;направлено асигнувань за період;виконано за період;відхилення до уточненого плану за період;відсоток виконання до уточненого плану за період;відсоток виконання до уточненого річного плану
TOTAL;6421010;Забезпечення діяльності Державного бюро розслідувань;3769367700;3893036134;;;;3875526722.89;;;99.55
TOTAL;6430000;Національне агентство України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;189064300;197165800;;;;194537330.98;;;98.66
TOTAL;6431000;Апарат Національного агентства України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;189064300;197165800;;;;194537330.98;;;98.66
TOTAL;6431010;Керівництво та управління у сфері розшуку та управління активами, одержаними від корупційних та інших злочинів;189064300;197165800;;;;194537330.98;;;98.66
TOTAL;6440000;Національна рада України з питань телебачення і радіомовлення;228880400;228955304.35;;;;214159132.64;;;93.53
TOTAL;6441000;Апарат Національної ради України з питань телебачення і радіомовлення;228880400;228955304.35;;;;214159132.64;;;93.53
TOTAL;6441010;Керівництво та управління здійсненням контролю у сфері медіа;228880400;228955304.35;;;;214159132.64;;;93.53
TOTAL;6490000;Бюро економічної безпеки України;1347594400;1425466808.71;;;;1204794145.98;;;84.51
TOTAL;6491000;Апарат Бюро економічної безпеки України;1347594400;1425466808.71;;;;1204794145.98;;;84.51
TOTAL;6491010;Керівництво та управління у сфері економічної безпеки;1347594400;1425466808.71;;;;1204794145.98;;;84.51
TOTAL;6500000;Рада національної безпеки і оборони України;313880000;347852545.6;;;;339856321.83;;;97.7
TOTAL;6501000;Апарат Ради національної безпеки і оборони України;313880000;347852545.6;;;;339856321.83;;;97.7
TOTAL;6501010;Інформаційно-аналітичне забезпечення координаційної діяльності у сфері національної безпеки і оборони;255605500;289368045.6;;;;283711226.43;;;98.04
TOTAL;6501070;Інформаційно-аналітичне забезпечення діяльності у сфері інформаційної безпеки України;58274500;58484500;;;;56145095.4;;;95.99
TOTAL;6510000;Рахункова палата;511121900;519691494.05;;;;510407442.23;;;98.21
TOTAL;6511000;Апарат Рахункової палати;511121900;519691494.05;;;;510407442.23;;;98.21
TOTAL;6511010;Керівництво та управління у сфері контролю за виконанням державного бюджету;511121900;519691494.05;;;;510407442.23;;;98.21
TOTAL;6520000;Служба безпеки України;40208448200;52334060828;;;;51976418229.91;;;99.31
TOTAL;6521000;Центральне управління Служби безпеки України;40178448200;51793233221;;;;51462021332.27;;;99.36
TOTAL;6521010;Забезпечення заходів у сфері безпеки держави та діяльності органів системи Служби безпеки України;39997880900;51499348357;;;;51179831511.55;;;99.37
TOTAL;6521100;Будівництво (придбання) житла для військовослужбовців Служби безпеки України;180567300;270462864;;;;258768353.44;;;95.67
TOTAL;6521700;Забезпечення фінансування нагальних потреб оборони;0;23422000;;;;23421467.28;;;99.99
TOTAL;6524000;Антитерористичний центр при Службі безпеки України;30000000;540827607;;;;514396897.64;;;95.11
TOTAL;6524010;Координація діяльності у запобіганні терористичним актам та боротьба з тероризмом на території України;30000000;540827607;;;;514396897.64;;;95.11
TOTAL;6540000;Національна академія наук України;7143676100;7963828818.62;;;;7262908360.49;;;91.19
TOTAL;6541000;Національна академія наук України;7143676100;7963828818.62;;;;7262908360.49;;;91.19
TOTAL;6541020;Наукова і організаційна діяльність президії Національної академії наук України;155066200;159869088.19;;;;154460628.28;;;96.61
TOTAL;6541030;Наукова і науково-технічна діяльність наукових установ Національної академії наук України;6247245800;7026003708.49;;;;6340974026.76;;;90.25
TOTAL;6541080;Підготовка кадрів з пріоритетних напрямів науки та сприяння інноваційній діяльності наукових установ Національної академії наук України;15537700;15478891.74;;;;15397514.96;;;99.47
TOTAL;6541100;Медичне обслуговування працівників Національної академії наук України;174366000;209306607.5;;;;199269287;;;95.2
TOTAL;6541200;Підготовка до державної атестації наукових кадрів Національної академії наук України;16758600;18468722.7;;;;18244731.71;;;98.78
TOTAL;6541230;Підтримка розвитку пріоритетних напрямів наукових досліджень;534701800;534701800;;;;534562171.78;;;99.97
TOTAL;6550000;Національна академія педагогічних наук України;335097800;344360653.38;;;;338519986.46;;;98.3
TOTAL;6551000;Національна академія педагогічних наук України;335097800;344360653.38;;;;338519986.46;;;98.3
TOTAL;6551020;Наукова і організаційна діяльність президії Національної академії педагогічних наук України;26739200;27765320;;;;27733209.29;;;99.88
TOTAL;6551030;Наукова і науково-технічна діяльність у сфері освіти, педагогіки і психології;242106900;250343633.38;;;;247646724.64;;;98.92
TOTAL;6551060;Підготовка кадрів та підвищення кваліфікації керівних кадрів і спеціалістів у сфері освіти закладами вищої освіти;66251700;66251700;;;;63140052.53;;;95.3
TOTAL;6560000;Національна академія медичних наук України;7021716900;8089564582.37;;;;7911750496.65;;;97.8
TOTAL;6561000;Національна академія медичних наук України;7021716900;8089564582.37;;;;7911750496.65;;;97.8
TOTAL;6561040;Наукова і науково-технічна діяльність у сфері профілактики і лікування хвороб людини;624822300;697430150.86;;;;634412616.43;;;90.96
TOTAL;6561060;Діагностика і лікування захворювань із впровадженням експериментальних та нових медичних технологій, спеціалізована консультативно-поліклінічна допомога, що надається науково-дослідними установами Національної академії медичних наук України;2523728600;2797876006.84;;;;2762008458.76;;;98.71
TOTAL;6561090;Наукова і організаційна діяльність президії Національної академії медичних наук України;28179600;28179600;;;;28130833;;;99.82
TOTAL;6561160;Впровадження та реалізація нового механізму фінансового забезпечення надання спеціалізованої медичної допомоги у окремих науково-дослідних установах Національної академії медичних наук України;2844986400;3516078824.67;;;;3449849406.62;;;98.11
TOTAL;6561190;Фонд розвитку закладів спеціалізованої медичної допомоги;1000000000;1000000000;;;;987350703.45;;;98.73
TOTAL;6561210;Реалізація проекту «Будівництво лікувально-реабілітаційного корпусу ДУ «Національний інститут серцево-судинної хірургії ім. М. М. Амосова НАМН України»;0;50000000;;;;49998478.39;;;99.99
TOTAL;6570000;Національна академія мистецтв України;45439200;46009125.24;;;;45834444.6;;;99.62
TOTAL;6571000;Національна академія мистецтв України;45439200;46009125.24;;;;45834444.6;;;99.62
TOTAL;6571020;Наукова і організаційна діяльність президії Національної академії мистецтв України;20345400;20619923.4;;;;20613291.72;;;99.96
TOTAL;6571030;Наукова і науково-технічна діяльність у сфері мистецтвознавства;25093800;25389201.84;;;;25221152.88;;;99.33
TOTAL;6580000;Національна академія правових наук України;96909600;104644569.24;;;;100456308.54;;;95.99
TOTAL;6581000;Національна академія правових наук України;96909600;104644569.24;;;;100456308.54;;;95.99
TOTAL;6581020;Наукова і організаційна діяльність президії Національної академії правових наук України;23644100;25674730.33;;;;23178785.76;;;90.27
TOTAL;6581040;Наукова і науково-технічна діяльність у сфері законодавства і права;73265500;78969838.91;;;;77277522.78;;;97.85
TOTAL;6590000;Національна академія аграрних наук України;2018754300;1880000020.76;;;;1765239032.66;;;93.89
TOTAL;6591000;Національна академія аграрних наук України;2018754300;1880000020.76;;;;1765239032.66;;;93.89
TOTAL;6591020;Наукова і організаційна діяльність президії Національної академії аграрних наук України;55682800;56410538.19;;;;56181661.06;;;99.59
TOTAL;6591060;Наукова і науково-технічна діяльність у сфері агропромислового комплексу;1919549000;1815864310.41;;;;1702003813.43;;;93.72
TOTAL;6591100;"Збереження природно-заповідного фонду в біосферному заповіднику ""Асканія-Нова""";43522500;7725172.16;;;;7053558.17;;;91.3
TOTAL;6600000;Управління державної охорони України;3756479500;3897179707.61;;;;3835039431.95;;;98.4
TOTAL;6601000;Управління державної охорони України;3756479500;3897179707.61;;;;3835039431.95;;;98.4
TOTAL;6601020;Державна охорона органів державної влади та посадових осіб;3676479500;3787479707.61;;;;3747759031.95;;;98.95
TOTAL;6601030;Будівництво (придбання) житла для військовослужбовців Управління державної охорони України;80000000;109700000;;;;87280400;;;79.56
TOTAL;6610000;Фонд державного майна України;671240300;2406063476.87;;;;1378281825.36;;;57.28
TOTAL;6611000;Апарат Фонду державного майна України;671240300;2406063476.87;;;;1378281825.36;;;57.28
TOTAL;6611010;Керівництво та управління у сфері державного майна;588257600;625995719.87;;;;589589977.91;;;94.18
TOTAL;6611020;Заходи, пов'язані з проведенням приватизації державного майна;82982700;82982700;;;;3849502.96;;;4.63
TOTAL;6611040;Організація та функціонування Аграрного фонду;0;2826700;;;;1957969.7;;;69.26
TOTAL;6611070;Ліквідація та екологічна реабілітація території впливу гірничих робіт державного підприємства «Солотвинський солерудник» Тячівського району Закарпатської області;0;6511100;;;;3978369.04;;;61.1
TOTAL;6611080;Здійснення заходів з відновлення пошкоджених інфраструктурних об’єктів Зміївської та Трипільської теплових електричних станцій публічного акціонерного товариства «Центренерго», пов’язаних з ліквідацією наслідків, спричинених збройною агресією Російської Федерації проти України;0;826230000;;;;305303459.29;;;36.95
TOTAL;6611700;Здійснення заходів, пов’язаних із запобіганням виникненню надзвичайної ситуації техногенного характеру на магістральному аміакопроводі державного підприємства “Укрхімтрансаміак”;0;135917257;;;;112148743.8;;;82.51
TOTAL;6611710;Здійснення заходів з відновлення інфраструктурних об’єктів Зміївської та Трипільської теплоелектростанцій публічного акціонерного товариства “Центренерго”;0;725600000;;;;361453802.66;;;49.81
TOTAL;6620000;Служба зовнішньої розвідки України;6478633700;7495031557.35;;;;7471644702.46;;;99.68
TOTAL;6621000;Служба зовнішньої розвідки України;6478633700;7495031557.35;;;;7471644702.46;;;99.68
TOTAL;6621010;Забезпечення розвідувальної діяльності у сфері безпеки держави, спеціального захисту державних представництв за кордоном та діяльності підрозділів системи Служби зовнішньої розвідки України;6328633700;7345031557.35;;;;7321648514.92;;;99.68
TOTAL;6621030;Будівництво (придбання) житла для співробітників Служби зовнішньої розвідки України;150000000;150000000;;;;149996187.54;;;99.99
TOTAL;6640000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;50883433300;89877391624;;;;84857227676.34;;;94.41
TOTAL;6641000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;50883433300;89877391624;;;;84857227676.34;;;94.41
TOTAL;6641010;Забезпечення діяльності Державної служби спеціального зв'язку та захисту інформації України;6191911400;9427901103;;;;8886759389.07;;;94.26
TOTAL;6641020;Розвиток і модернізація державної системи спеціального зв'язку та захисту інформації;1305680000;693116729;;;;687179590.93;;;99.14
TOTAL;6641060;Будівництво (придбання) житла для військовослужбовців Державної служби спеціального зв'язку та захисту інформації України;50993600;64696800;;;;64696762.22;;;99.99
TOTAL;6641160;Здійснення заходів із забезпечення спеціальною технікою та обладнанням;43334848300;59344161510;;;;55058616136.52;;;92.77
TOTAL;6641700;Створення та експлуатація системи спеціального телерадіомовлення на територіях Волинської, Рівненської, Житомирської, Київської, Чернігівської, Сумської, Харківської, Вінницької, Донецької, Запорізької, Миколаївської, Херсонської та Одеської областей;0;137515482;;;;135714201.23;;;98.69
TOTAL;6641710;Придбання обладнання оборонного призначення;0;20210000000;;;;20024261596.37;;;99.08
TOTAL;6730000;Центральна виборча комісія;279350300;308480448.08;;;;302575466.79;;;98.08
TOTAL;6731000;Апарат Центральної виборчої комісії;279350300;308480448.08;;;;302575466.79;;;98.08
TOTAL;6731010;Керівництво та управління у сфері проведення виборів та референдумів;279350300;308480448.08;;;;302575466.79;;;98.08
TOTAL;7720000;Вінницька обласна державна адміністрація;417600600;1105480531.86;;;;1082984553.78;;;97.96
TOTAL;7721000;Апарат Вінницької обласної державної адміністрації;417600600;1105480531.86;;;;1082984553.78;;;97.96
TOTAL;7721010;Здійснення виконавчої влади у Вінницькій області;417600600;560140240.86;;;;551582759.59;;;98.47
TOTAL;7721700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;349883;;;;349871.42;;;99.99
TOTAL;7721710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;544990408;;;;531051922.77;;;97.44
TOTAL;7730000;Волинська обласна державна адміністрація;311547600;3645778537.19;;;;2836342326.45;;;77.79
TOTAL;7731000;Апарат Волинської обласної державної адміністрації;311547600;3645778537.19;;;;2836342326.45;;;77.79
TOTAL;7731010;Здійснення виконавчої влади у Волинській області;311547600;362197534.19;;;;356080612.04;;;98.31
TOTAL;7731700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;2108879;;;;2108857.84;;;99.99
TOTAL;7731710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;3281472124;;;;2478152856.57;;;75.51
TOTAL;7740000;Дніпропетровська обласна державна адміністрація;562528000;1178958466.19;;;;1125992609.17;;;95.5
TOTAL;7741000;Апарат Дніпропетровської обласної державної адміністрації;562528000;1178958466.19;;;;1125992609.17;;;95.5
TOTAL;7741010;Здійснення виконавчої влади у Дніпропетровській області;562528000;691873508.19;;;;658707114.3;;;95.2
TOTAL;7741700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;1588073;;;;1588051.35;;;99.99
TOTAL;7741710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;297649644;;;;297649635.36;;;99.99
TOTAL;7741720;Здійснення заходів, пов’язаних з відновленням автомобільних доріг загального користування місцевого значення;0;187847241;;;;168047808.16;;;89.45
TOTAL;7750000;Донецька обласна державна адміністрація;443048100;1468233543.92;;;;1313551547.16;;;89.46
TOTAL;7751000;Апарат Донецької обласної державної адміністрації;443048100;1468233543.92;;;;1313551547.16;;;89.46
TOTAL;7751010;Здійснення виконавчої влади у Донецькій області;443048100;739480781.92;;;;659175200.23;;;89.14
TOTAL;7751700;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;404469017;;;;330297850.58;;;81.66
TOTAL;7751710;Здійснення заходів, пов’язаних з відновленням автомобільних доріг загального користування місцевого значення;0;324283745;;;;324078496.35;;;99.93
TOTAL;7760000;Житомирська обласна державна адміністрація;352443700;2375510811.15;;;;2341302867.36;;;98.55
TOTAL;7761000;Апарат Житомирської обласної державної адміністрації;352443700;2375510811.15;;;;2341302867.36;;;98.55
TOTAL;7761010;Здійснення виконавчої влади у Житомирській області;352443700;420046499.15;;;;409416872.74;;;97.46
TOTAL;7761700;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;1955464312;;;;1931885994.62;;;98.79
TOTAL;7770000;Закарпатська обласна державна адміністрація;342740900;913497827.51;;;;886550383.03;;;97.05
TOTAL;7771000;Апарат Закарпатської обласної державної адміністрації;342740900;913497827.51;;;;886550383.03;;;97.05
TOTAL;7771010;Здійснення виконавчої влади у Закарпатській області;342740900;419632681.51;;;;392685259.29;;;93.57
TOTAL;7771700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;1561890;;;;1561867.74;;;99.99
TOTAL;7771710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;492303256;;;;492303256;;;100
TOTAL;7780000;Запорізька обласна державна адміністрація;379805800;2814670741.21;;;;2539089775.44;;;90.2
TOTAL;7781000;Апарат Запорізької обласної державної адміністрації;379805800;2814670741.21;;;;2539089775.44;;;90.2
TOTAL;7781010;Здійснення виконавчої влади у Запорізькій області;379805800;552673331.21;;;;536976796.23;;;97.15
TOTAL;7781700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;1848556;;;;1637459.8;;;88.58
TOTAL;7781710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;1910148854;;;;1662208490.4;;;87.01
TOTAL;7781720;Здійснення заходів, пов’язаних з відновленням автомобільних доріг загального користування місцевого значення;0;350000000;;;;338267029.01;;;96.64
TOTAL;7790000;Івано-Франківська обласна державна адміністрація;364624000;1063389130.57;;;;929736648.07;;;87.43
TOTAL;7791000;Апарат Івано-Франківської обласної державної адміністрації;364624000;1063389130.57;;;;929736648.07;;;87.43
TOTAL;7791010;Здійснення виконавчої влади в Івано-Франківській області;364624000;393393134.57;;;;389662087.98;;;99.05
TOTAL;7791700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;1268977;;;;1164984.05;;;91.8
TOTAL;7791710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;459674426;;;;399980240.04;;;87.01
TOTAL;7791720;Здійснення заходів, пов'язаних із запобіганням виникненню надзвичайної ситуації регіонального або державного рівня внаслідок порушення сталого забезпечення послугами з теплопостачання населення на території Бурштинської територіальної громади;0;209052593;;;;138929336;;;66.45
TOTAL;7800000;Київська обласна державна адміністрація;477737900;3820366174.98;;;;3338898487.36;;;87.39
TOTAL;7801000;Апарат Київської обласної державної адміністрації;477737900;3820366174.98;;;;3338898487.36;;;87.39
TOTAL;7801010;Здійснення виконавчої влади у Київській області;477737900;1054581840.98;;;;964733253.22;;;91.48
TOTAL;7801020;Відновлення зруйнованого майна та інфраструктури;0;356393206;;;;231551407.06;;;64.97
TOTAL;7801030;Відновлення інфраструктурного об'єкта у м. Ірпінь;0;47347150;;;;8737989.7;;;18.45
TOTAL;7801040;Відновлення пошкоджених багатоквартирних житлових будинків у Київській області за рахунок коштів фонду ліквідації наслідків збройної агресії;0;189525990;;;;97408762.88;;;51.39
TOTAL;7801700;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;2168983040;;;;2032932129.87;;;93.72
TOTAL;7801710;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;3534948;;;;3534944.63;;;99.99
TOTAL;7810000;Кіровоградська обласна державна адміністрація;321658400;828067675.34;;;;791034366.78;;;95.52
TOTAL;7811000;Апарат Кіровоградської обласної державної адміністрації;321658400;828067675.34;;;;791034366.78;;;95.52
TOTAL;7811010;Здійснення виконавчої влади у Кіровоградській області;321658400;341058547.34;;;;332007727.5;;;97.34
TOTAL;7811700;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;487009128;;;;459026639.28;;;94.25
TOTAL;7820000;Луганська обласна державна адміністрація;261610800;369506012.32;;;;358753383.8;;;97.08
TOTAL;7821000;Апарат Луганської обласної державної адміністрації;261610800;369506012.32;;;;358753383.8;;;97.08
TOTAL;7821010;Здійснення виконавчої влади у Луганській області;261610800;369506012.32;;;;358753383.8;;;97.08
TOTAL;7830000;Львівська обласна державна адміністрація;523047600;1514573784.71;;;;1370121242.43;;;90.46
TOTAL;7831000;Апарат Львівської обласної державної адміністрації;523047600;1514573784.71;;;;1370121242.43;;;90.46
TOTAL;7831010;Здійснення виконавчої влади у Львівській області;523047600;552407333.71;;;;545824895.06;;;98.8
TOTAL;7831700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;3285185;;;;3285164.5;;;99.99
TOTAL;7831710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;694779266;;;;674931745.63;;;97.14
TOTAL;7831720;Здійснення заходів, пов’язаних із запобіганням виникненню надзвичайної ситуації техногенного характеру внаслідок порушення сталого забезпечення населення області послугами з теплопостачання;0;264102000;;;;146079437.24;;;55.31
TOTAL;7840000;Миколаївська обласна державна адміністрація;325684200;1200111288.26;;;;1187122363.28;;;98.91
TOTAL;7841000;Апарат Миколаївської обласної державної адміністрації;325684200;1200111288.26;;;;1187122363.28;;;98.91
TOTAL;7841010;Здійснення виконавчої влади у Миколаївській області;325684200;415294237.26;;;;402424917.66;;;96.9
TOTAL;7841700;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;476805451;;;;476685845.62;;;99.97
TOTAL;7841710;Надання матеріальної грошової допомоги постраждалому населенню, що постраждало внаслідок підриву Російською Федерацією греблі Каховської гідроелектростанції;0;880000;;;;880000;;;100
TOTAL;7841720;Здійснення заходів, пов’язаних з відновленням автомобільних доріг загального користування місцевого значення;0;307131600;;;;307131600;;;100
TOTAL;7850000;Одеська обласна державна адміністрація;451184900;3373568479.3;;;;2516319146.14;;;74.58
TOTAL;7851000;Апарат Одеської обласної державної адміністрації;451184900;3373568479.3;;;;2516319146.14;;;74.58
TOTAL;7851010;Здійснення виконавчої влади в Одеській області;451184900;685244317.3;;;;637726749.57;;;93.06
TOTAL;7851700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;25614;;;;25606.77;;;99.97
TOTAL;7851710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;2688298548;;;;1878566789.8;;;69.87
TOTAL;7860000;Полтавська обласна державна адміністрація;380062600;951463472.16;;;;849498577.55;;;89.28
TOTAL;7861000;Апарат Полтавської обласної державної адміністрації;380062600;951463472.16;;;;849498577.55;;;89.28
TOTAL;7861010;Здійснення виконавчої влади у Полтавській області;380062600;570361928.16;;;;473950918.7;;;83.09
TOTAL;7861700;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;381101544;;;;375547658.85;;;98.54
TOTAL;7870000;Рівненська обласна державна адміністрація;340430600;2090235915.63;;;;1838126345.69;;;87.93
TOTAL;7871000;Апарат Рівненської обласної державної адміністрації;340430600;2090235915.63;;;;1838126345.69;;;87.93
TOTAL;7871010;Здійснення виконавчої влади у Рівненській області;340430600;454226417.63;;;;411973652.74;;;90.69
TOTAL;7871700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;832847;;;;832836.57;;;99.99
TOTAL;7871710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;1635176651;;;;1425319856.38;;;87.16
TOTAL;7880000;Сумська обласна державна адміністрація;362413800;3727186443.4;;;;2903055616.7;;;77.88
TOTAL;7881000;Апарат Сумської обласної державної адміністрації;362413800;3727186443.4;;;;2903055616.7;;;77.88
TOTAL;7881010;Здійснення виконавчої влади у Сумській області;362413800;452851417.4;;;;449920423.39;;;99.35
TOTAL;7881700;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;3052095026;;;;2265767215.88;;;74.23
TOTAL;7881710;Здійснення заходів, пов’язаних з відновленням автомобільних доріг загального користування місцевого значення;0;222240000;;;;187367977.43;;;84.3
TOTAL;7890000;Тернопільська обласна державна адміністрація;275202400;922437364.96;;;;887679187.02;;;96.23
TOTAL;7891000;Апарат Тернопільської обласної державної адміністрації;275202400;922437364.96;;;;887679187.02;;;96.23
TOTAL;7891010;Здійснення виконавчої влади у Тернопільській області;275202400;307962346.96;;;;301912750.52;;;98.03
TOTAL;7891700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;541642;;;;448925.22;;;82.88
TOTAL;7891710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;613933376;;;;585317511.28;;;95.33
TOTAL;7900000;Харківська обласна державна адміністрація;449265700;9624058634.54;;;;8458077867.96;;;87.88
TOTAL;7901000;Апарат Харківської обласної державної адміністрації;449265700;9624058634.54;;;;8458077867.96;;;87.88
TOTAL;7901010;Здійснення виконавчої влади у Харківській області;449265700;757021530.54;;;;735392543.53;;;97.14
TOTAL;7901700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;2073087;;;;2073074.46;;;99.99
TOTAL;7901710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;5919195453;;;;5858769281.96;;;98.97
TOTAL;7901720;Забезпечення сталого проходження опалювального сезону 2024/25 року і створення належних умов для проживання населення м. Харкова та Харківської області;0;2442818564;;;;1358892968.01;;;55.62
TOTAL;7901730;Здійснення заходів, пов’язаних з відновленням автомобільних доріг загального користування місцевого значення;0;502950000;;;;502950000;;;100
TOTAL;7910000;Херсонська обласна державна адміністрація;290463200;2793450047.19;;;;2615517689.79;;;93.63
TOTAL;7911000;Апарат Херсонської обласної державної адміністрації;290463200;2793450047.19;;;;2615517689.79;;;93.63
TOTAL;7911010;Здійснення виконавчої влади у Херсонській області;290463200;462822466.19;;;;455352697.98;;;98.38
TOTAL;7911700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;623404;;;;623398.8;;;99.99
TOTAL;7911710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;2031260351;;;;1926465181.13;;;94.84
TOTAL;7911720;Проведення аварійно-відновлювальних робіт на об’єктах водо- та теплопостачання, пошкоджених внаслідок надзвичайної ситуації техногенного характеру, що склалася на території Херсонської області внаслідок підриву Російською Федерацією греблі Каховської гідроелектростанції;0;55360226;;;;3894317.81;;;7.03
TOTAL;7911730;Здійснення заходів, пов’язаних з відновленням автомобільних доріг загального користування місцевого значення;0;208383600;;;;206881942.62;;;99.27
TOTAL;7911740;Здійснення заходів, пов’язаних із запобіганням виникненню надзвичайної ситуації техногенного характеру внаслідок порушення сталого забезпечення населення Херсонської області питною водою;0;35000000;;;;22300151.45;;;63.71
TOTAL;7920000;Хмельницька обласна державна адміністрація;287412700;703482792.92;;;;695234636.32;;;98.82
TOTAL;7921000;Апарат Хмельницької обласної державної адміністрації;287412700;703482792.92;;;;695234636.32;;;98.82
TOTAL;7921010;Здійснення виконавчої влади у Хмельницькій області;287412700;332936909.92;;;;324688768.28;;;97.52
TOTAL;7921700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;577828;;;;577813.76;;;99.99
TOTAL;7921710;Будівництво військових інженерно-технічних і фортифікаційних споруд, фортифікаційне обладнання оборонних рубежів, улаштування системи невибухових загороджень;0;369968055;;;;369968054.28;;;99.99
TOTAL;7930000;Черкаська обласна державна адміністрація;301221700;697100517.13;;;;664917478.89;;;95.38
TOTAL;7931000;Апарат Черкаської обласної державної адміністрації;301221700;697100517.13;;;;664917478.89;;;95.38
TOTAL;7931010;Здійснення виконавчої влади у Черкаській області;301221700;368476841.13;;;;340566565.09;;;92.42
TOTAL;7931700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;102902;;;;102898.84;;;99.99
