тип фонду;код;найменування коду;початковий річний план;уточнений річний план;уточнений план за період;відкрито асигнувань за період;направлено асигнувань за період;виконано за період;відхилення до уточненого плану за період;відсоток виконання до уточненого плану за період;відсоток виконання до уточненого річного плану
fundType;programCode;programCodeName;yearBeginPlan;yearCorrectionPlan;periodCorrectionPlan;openAllocPeriod;directedAllocPeriod;periodDone;deviationToPeriodCorrectionPlan;percentDoneToPeriodCorrectionPlan;percentDoneToYearCorrectionPlan
TOTAL;5991020;Заходи з реалізації національного превентивного механізму;3282000;2953800;;;;513141.84;;;17.37
TOTAL;6010000;Антимонопольний комітет України;345569500;301327409;;;;266316583.22;;;88.38
TOTAL;6011000;Апарат Антимонопольного комітету України;345569500;301327409;;;;266316583.22;;;88.38
TOTAL;6011010;Керівництво та управління у сфері конкурентної політики, контроль за дотриманням законодавства про захист економічної конкуренції;345569500;301327409;;;;266316583.22;;;88.38
TOTAL;6120000;Національне агентство України з питань державної служби;249297000;197274477.78;;;;177899269.94;;;90.17
TOTAL;6121000;Апарат Національного агентства України з питань державної служби;249297000;197274477.78;;;;177899269.94;;;90.17
TOTAL;6121010;Керівництво та функціональне управління у сфері державної служби;105931900;97960702.28;;;;86989224.99;;;88.8
TOTAL;6121020;Професійне навчання державних службовців та посадових осіб місцевого самоврядування;124158400;82027775.5;;;;76501381.01;;;93.26
TOTAL;6121060;Адаптація системи управління персоналом державної служби до стандартів ЄС;19206700;17286000;;;;14408663.94;;;83.35
TOTAL;6150000;Національна комісія з цінних паперів та фондового ринку;260914400;225759513.21;;;;198305503.81;;;87.83
TOTAL;6151000;Апарат Національної комісії з цінних паперів та фондового ринку;260914400;225759513.21;;;;198305503.81;;;87.83
TOTAL;6151010;Керівництво та управління у сфері фондового ринку;241084800;207912913.21;;;;191048998.92;;;91.88
TOTAL;6151050;Функціонування центру збору фінансової звітності на основі таксономії за міжнародними стандартами фінансової звітності в єдиному електронному форматі;19829600;17846600;;;;7256504.89;;;40.66
TOTAL;6320000;Національне антикорупційне бюро України;1327853000;1313879603.03;;;;1268435487.88;;;96.54
TOTAL;6321000;Національне антикорупційне бюро України;1327853000;1313879603.03;;;;1268435487.88;;;96.54
TOTAL;6321010;Забезпечення діяльності Національного антикорупційного бюро України;1327853000;1313879603.03;;;;1268435487.88;;;96.54
TOTAL;6330000;Національне агентство з питань запобігання корупції;1316807800;1177235979.47;;;;990964281.63;;;84.17
TOTAL;6331000;Апарат Національного агентства з питань запобігання корупції;1316807800;1177235979.47;;;;990964281.63;;;84.17
TOTAL;6331010;Забезпечення діяльності Національного агентства з питань запобігання корупції;431234900;380220379.47;;;;373528241.63;;;98.23
TOTAL;6331020;Фінансування статутної діяльності політичних партій;885572900;797015600;;;;617436040;;;77.46
TOTAL;6340000;Національна комісія, що здійснює державне регулювання у сферах енергетики та комунальних послуг;793788600;794410714;;;;571722532.01;;;71.96
TOTAL;6341000;Апарат Національної комісії, що здійснює державне регулювання у сферах енергетики та комунальних послуг;793788600;794410714;;;;571722532.01;;;71.96
TOTAL;6341010;Керівництво та управління у сфері регулювання енергетики та комунальних послуг;793788600;794410714;;;;571722532.01;;;71.96
TOTAL;6380000;Державне космічне агентство України;1319058600;978695290.35;;;;876307046.19;;;89.53
TOTAL;6381000;Апарат Державного космічного агентства України;1319058600;978695290.35;;;;876307046.19;;;89.53
TOTAL;6381010;Керівництво та управління у сфері космічної діяльності;43100000;38610935.35;;;;34104725.4;;;88.32
TOTAL;6381020;Виконання робіт за державними цільовими програмами і державним замовленням у сфері космічної галузі, в тому числі загальнодержавної цільової науково-технічної космічної програми України;195000000;95000000;;;;82470822;;;86.81
TOTAL;6381030;Надання позашкільної освіти Національним центром аерокосмічної освіти молоді ім.О.М. Макарова;12376000;10965700;;;;10810317.85;;;98.58
TOTAL;6381050;Управління та випробування космічних засобів;458167300;463702066;;;;402638429.96;;;86.83
TOTAL;6381120;Утилізація твердого ракетного палива;510415300;270415300;;;;270415300;;;100
TOTAL;6381250;Утилізація компонентів рідкого ракетного палива (гептилу);100000000;100000000;;;;75867450.98;;;75.86
TOTAL;6381700;Надання компенсації підприємствам, установам та організаціям державної форми власності, які належать до сфери управління Державного космічного агентства України у приміщеннях (будівлях) яких в умовах воєнного стану на безоплатній основі розміщувалися тимчасово переміщені особи;0;1289;;;;0;;;0
TOTAL;6420000;Державне бюро розслідувань;2680565100;2385908513;;;;2370290088.66;;;99.34
TOTAL;6421000;Державне бюро розслідувань;2680565100;2385908513;;;;2370290088.66;;;99.34
TOTAL;6421010;Забезпечення діяльності Державного бюро розслідувань;2680565100;2385908513;;;;2370290088.66;;;99.34
TOTAL;6430000;Національне агентство України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;232993200;213224733.8;;;;193932078.77;;;90.95
TOTAL;6431000;Апарат Національного агентства України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;232993200;213224733.8;;;;193932078.77;;;90.95
TOTAL;6431010;Керівництво та управління у сфері розшуку та управління активами, одержаними від корупційних та інших злочинів;232993200;213224733.8;;;;193932078.77;;;90.95
TOTAL;6440000;Національна рада України з питань телебачення і радіомовлення;196712200;177111080;;;;156233688.07;;;88.21
TOTAL;6441000;Апарат Національної ради України з питань телебачення і радіомовлення;196712200;177111080;;;;156233688.07;;;88.21
TOTAL;6441010;Керівництво та управління здійсненням контролю у сфері телебачення і радіомовлення;196712200;177111080;;;;156233688.07;;;88.21
TOTAL;6490000;Бюро економічної безпеки;621604500;564444000;;;;275372232.17;;;48.78
TOTAL;6491000;Апарат Бюро економічної безпеки;621604500;564444000;;;;275372232.17;;;48.78
TOTAL;6491010;Керівництво та управління у сфері економічної безпеки;621604500;564444000;;;;275372232.17;;;48.78
TOTAL;6500000;Рада національної безпеки і оборони України;388132500;322847800;;;;261705489.73;;;81.06
TOTAL;6501000;Апарат Ради національної безпеки і оборони України;388132500;322847800;;;;261705489.73;;;81.06
TOTAL;6501010;Інформаційно-аналітичне забезпечення координаційної діяльності у сфері національної безпеки і оборони;335126300;269841600;;;;215016819.21;;;79.68
TOTAL;6501070;Інформаційно-аналітичне забезпечення діяльності у сфері інформаційної безпеки України;53006200;53006200;;;;46688670.52;;;88.08
TOTAL;6510000;Рахункова палата;526820300;410614904.46;;;;360375128.99;;;87.76
TOTAL;6511000;Апарат Рахункової палати;526820300;410614904.46;;;;360375128.99;;;87.76
TOTAL;6511010;Керівництво та управління у сфері контролю за виконанням державного бюджету;526820300;410614904.46;;;;360375128.99;;;87.76
TOTAL;6520000;Служба безпеки України;25138022100;28144932818;;;;27963921780.91;;;99.35
TOTAL;6521000;Центральне управління Служби безпеки України;25118004500;28084047028;;;;27906382971.53;;;99.36
TOTAL;6521010;Забезпечення заходів у сфері безпеки держави та діяльності органів системи Служби безпеки України;24510463500;27545443659;;;;27410681767.28;;;99.51
TOTAL;6521050;Медичне обслуговування і оздоровлення особового складу та утримання закладів дошкільної освіти Служби безпеки України;339278100;192653817;;;;173915779.39;;;90.27
TOTAL;6521070;Підготовка та післядипломна освіта кадрів Служби безпеки України у закладах вищої освіти;109000000;122701474;;;;107847000.92;;;87.89
TOTAL;6521100;Будівництво (придбання) житла для військовослужбовців Служби безпеки України;120350000;223248078;;;;213938423.94;;;95.82
TOTAL;6521200;Забезпечення заходів спеціальними підрозділами по боротьбі з організованою злочинністю та корупцією Служби безпеки України;38912900;0;;;;0;;;
TOTAL;6524000;Антитерористичний центр при Службі безпеки України;20017600;60885790;;;;57538809.38;;;94.5
TOTAL;6524010;Координація діяльності у запобіганні терористичним актам та боротьба з тероризмом на території України;20017600;60885790;;;;57538809.38;;;94.5
TOTAL;6540000;Національна академія наук України;7316399300;6467002186.37;;;;5856063214.81;;;90.55
TOTAL;6541000;Національна академія наук України;7316399300;6467002186.37;;;;5856063214.81;;;90.55
TOTAL;6541020;Наукова і організаційна діяльність президії Національної академії наук України;158756400;149185475.06;;;;144147532.29;;;96.62
TOTAL;6541030;Наукова і науково-технічна діяльність наукових установ Національної академії наук України;6258249900;5646775540.28;;;;5053017016.59;;;89.48
TOTAL;6541080;Підготовка кадрів з пріоритетних напрямів науки;7259000;6610240.76;;;;6480764.16;;;98.04
TOTAL;6541100;Медичне обслуговування працівників Національної академії наук України;207345800;223359585.02;;;;211991233.88;;;94.91
TOTAL;6541200;Підвищення кваліфікації з пріоритетних напрямів науки та підготовка до державної атестації наукових кадрів Національної академії наук України;17479900;16429045.25;;;;15934706.29;;;96.99
TOTAL;6541230;Підтримка розвитку пріоритетних напрямів наукових досліджень;567308300;419526100;;;;419375761.6;;;99.96
TOTAL;6541270;Забезпечення житлом вчених Національної академії наук України;100000000;0;;;;0;;;
TOTAL;6541700;Ліквідація наслідків ракетних обстрілів м. Києва, які сталися 10 жовтня 2022 року, та відновлення пошкоджених об'єктів в умовах воєнного стану;0;5116200;;;;5116200;;;100
TOTAL;6550000;Національна академія педагогічних наук України;347579100;307049489.11;;;;299584304.44;;;97.56
TOTAL;6551000;Національна академія педагогічних наук України;347579100;307049489.11;;;;299584304.44;;;97.56
TOTAL;6551020;Наукова і організаційна діяльність президії Національної академії педагогічних наук України;29713300;26015864.84;;;;24962946.94;;;95.95
TOTAL;6551030;Наукова і науково-технічна діяльність у сфері освіти, педагогіки і психології;252481600;225775153.64;;;;220722519.75;;;97.76
TOTAL;6551060;Підготовка кадрів та підвищення кваліфікації керівних кадрів і спеціалістів у сфері освіти закладами вищої освіти;65384200;55258470.63;;;;53898837.75;;;97.53
TOTAL;6560000;Національна академія медичних наук України;5324919500;6006300798.65;;;;5814174025.78;;;96.8
TOTAL;6561000;Національна академія медичних наук України;5324919500;6006300798.65;;;;5814174025.78;;;96.8
TOTAL;6561040;Наукова і науково-технічна діяльність у сфері профілактики і лікування хвороб людини;635459800;672338476.28;;;;582339946.64;;;86.61
TOTAL;6561060;Діагностика і лікування захворювань із впровадженням експериментальних та нових медичних технологій, спеціалізована консультативно-поліклінічна допомога, що надається науково-дослідними установами Національної академії медичних наук України;1915809200;2163376310.38;;;;2113482006.15;;;97.69
TOTAL;6561090;Наукова і організаційна діяльність президії Національної академії медичних наук України;27758100;25048229.22;;;;24909716.13;;;99.44
TOTAL;6561160;Впровадження та реалізація нового механізму фінансового забезпечення надання третинної (високоспеціалізованої) медичної допомоги у окремих науково-дослідних установах Національної академії медичних наук України;2245892400;2645537782.77;;;;2594311588.02;;;98.06
TOTAL;6561190;Фонд розвитку закладів третинної (високоспеціалізованої) медичної допомоги;500000000;500000000;;;;499130768.84;;;99.82
TOTAL;6570000;Національна академія мистецтв України;48123200;43462553.82;;;;43044889.75;;;99.03
TOTAL;6571000;Національна академія мистецтв України;48123200;43462553.82;;;;43044889.75;;;99.03
TOTAL;6571020;Наукова і організаційна діяльність президії Національної академії мистецтв України;22145700;19931100;;;;19841070.01;;;99.54
TOTAL;6571030;Наукова і науково-технічна діяльність у сфері мистецтвознавства;25977500;23531453.82;;;;23203819.74;;;98.6
TOTAL;6580000;Національна академія правових наук України;116979400;191849522.7;;;;186546981.12;;;97.23
TOTAL;6581000;Національна академія правових наук України;116979400;191849522.7;;;;186546981.12;;;97.23
TOTAL;6581020;Наукова і організаційна діяльність президії Національної академії правових наук України;21355000;110925141.01;;;;109634416.54;;;98.83
TOTAL;6581040;Наукова і науково-технічна діяльність у сфері законодавства і права;89865000;80924381.69;;;;76912564.58;;;95.04
TOTAL;6581080;Науково-експертне забезпечення нормативно-правової діяльності органів державної влади;5759400;0;;;;0;;;
TOTAL;6590000;Національна академія аграрних наук України;1749936700;1543151570.2;;;;1407979756.51;;;91.24
TOTAL;6591000;Національна академія аграрних наук України;1749936700;1543151570.2;;;;1407979756.51;;;91.24
TOTAL;6591020;Наукова і організаційна діяльність президії Національної академії аграрних наук України;50836500;45632800;;;;44359589.54;;;97.2
TOTAL;6591060;Наукова і науково-технічна діяльність у сфері агропромислового комплексу;1645452300;1441096271.45;;;;1325796260.14;;;91.99
TOTAL;6591100;"Збереження природно-заповідного фонду в біосферному заповіднику ""Асканія-Нова""";53647900;56422498.75;;;;37823906.83;;;67.03
TOTAL;6600000;Управління державної охорони України;2938688200;3099299447.41;;;;3084599999.84;;;99.52
TOTAL;6601000;Управління державної охорони України;2938688200;3099299447.41;;;;3084599999.84;;;99.52
TOTAL;6601020;Державна охорона органів державної влади та посадових осіб;2858688200;3019299447.41;;;;3004600079.64;;;99.51
TOTAL;6601030;Будівництво (придбання) житла для військовослужбовців Управління державної охорони України;80000000;80000000;;;;79999920.2;;;99.99
TOTAL;6610000;Фонд державного майна України;736995800;518819257.87;;;;488292876.13;;;94.11
TOTAL;6611000;Апарат Фонду державного майна України;736995800;518819257.87;;;;488292876.13;;;94.11
TOTAL;6611010;Керівництво та управління у сфері державного майна;587181600;518723557.87;;;;488197179.39;;;94.11
TOTAL;6611020;Заходи, пов'язані з проведенням приватизації державного майна;149814200;95700;;;;95696.74;;;99.99
TOTAL;6620000;Служба зовнішньої розвідки України;5294039700;5454153517;;;;5390305763.75;;;98.82
TOTAL;6621000;Служба зовнішньої розвідки України;5294039700;5454153517;;;;5390305763.75;;;98.82
TOTAL;6621010;Забезпечення розвідувальної діяльності у сфері безпеки держави, спеціального захисту державних представництв за кордоном та діяльності підрозділів системи Служби зовнішньої розвідки України;5169039700;5329153517;;;;5265314164.94;;;98.8
TOTAL;6621030;Будівництво (придбання) житла для співробітників Служби зовнішньої розвідки України;125000000;125000000;;;;124991598.81;;;99.99
TOTAL;6640000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;6303453700;13336934449;;;;12413029034.92;;;93.07
TOTAL;6641000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;5721291500;12739293540;;;;11816594913.91;;;92.75
TOTAL;6641010;Забезпечення функціонування державної системи спеціального зв'язку та захисту інформації;4514733900;8737323777;;;;7816457583.75;;;89.46
TOTAL;6641020;Розвиток і модернізація державної системи спеціального зв'язку та захисту інформації;870500000;3124713048;;;;3124610107.43;;;99.99
TOTAL;6641050;Підготовка, перепідготовка та підвищення кваліфікації кадрів у сфері зв'язку закладами вищої освіти;288446500;288283115;;;;286677961.77;;;99.44
TOTAL;6641060;Будівництво (придбання) житла для військовослужбовців Державної служби спеціального зв'язку та захисту інформації України;47611100;47573600;;;;47572881.53;;;99.99
TOTAL;6641700;Забезпечення функціонування цифрового ефірного мовлення;0;541400000;;;;541276379.43;;;99.97
TOTAL;6642000;Головне управління урядового фельд’єгерського зв’язку Державної служби спеціального зв'язку та захисту інформації України;582162200;597640909;;;;596434121.01;;;99.79
TOTAL;6642010;Доставка дипломатичної кореспонденції за кордон і в Україну;5609900;5894400;;;;5874896.02;;;99.66
TOTAL;6642020;Доставка спеціальної службової кореспонденції органам державної влади;576552300;591746509;;;;590559224.99;;;99.79
TOTAL;6730000;Центральна виборча комісія;337632700;276139596.26;;;;249126699.46;;;90.21
TOTAL;6731000;Апарат Центральної виборчої комісії;337632700;276139596.26;;;;249126699.46;;;90.21
TOTAL;6731010;Керівництво та управління у сфері проведення виборів та референдумів;279036900;253987796.26;;;;234806879.12;;;92.44
TOTAL;6731020;Проведення виборів народних депутатів України;34681400;628800;;;;148347.77;;;23.59
TOTAL;6731050;Функціонування Державного реєстру виборців;23914400;21523000;;;;14171472.57;;;65.84
TOTAL;6740000;Центральна виборча комісія (загальнодержавні видатки та кредитування);25959800;8459800;;;;208768.01;;;2.46
TOTAL;6741000;Центральна виборча комісія (загальнодержавні видатки та кредитування);25959800;8459800;;;;208768.01;;;2.46
TOTAL;6741020;Субвенція з державного бюджету місцевим бюджетам на проведення виборів депутатів місцевих рад та сільських, селищних, міських голів;25959800;8459800;;;;208768.01;;;2.46
TOTAL;7720000;Вінницька обласна державна адміністрація;315484700;315702351.89;;;;303889347.73;;;96.25
TOTAL;7721000;Апарат Вінницької обласної державної адміністрації;315484700;315702351.89;;;;303889347.73;;;96.25
TOTAL;7721010;Здійснення виконавчої влади у Вінницькій області;315484700;304078536.89;;;;292461739.65;;;96.17
TOTAL;7721700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;11623815;;;;11427608.08;;;98.31
TOTAL;7730000;Волинська обласна державна адміністрація;227785800;263094956.89;;;;253986008.66;;;96.53
TOTAL;7731000;Апарат Волинської обласної державної адміністрації;227785800;263094956.89;;;;253986008.66;;;96.53
TOTAL;7731010;Здійснення виконавчої влади у Волинській області;227785800;254710301.89;;;;245746711.89;;;96.48
TOTAL;7731700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;8384655;;;;8239296.77;;;98.26
TOTAL;7740000;Дніпропетровська обласна державна адміністрація;476176900;489409681.22;;;;459308034.94;;;93.84
TOTAL;7741000;Апарат Дніпропетровської обласної державної адміністрації;476176900;489409681.22;;;;459308034.94;;;93.84
TOTAL;7741010;Здійснення виконавчої влади у Дніпропетровській області;476176900;475324111.22;;;;445519967.64;;;93.72
TOTAL;7741700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;14085570;;;;13788067.3;;;97.88
TOTAL;7750000;Донецька обласна державна адміністрація;367851600;493525808.68;;;;449234638.13;;;91.02
TOTAL;7751000;Апарат Донецької обласної державної адміністрації;367851600;493525808.68;;;;449234638.13;;;91.02
TOTAL;7751010;Здійснення виконавчої влади у Донецькій області;367851600;493305413.68;;;;449017622.52;;;91.02
TOTAL;7751700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;220395;;;;217015.61;;;98.46
TOTAL;7760000;Житомирська обласна державна адміністрація;284322300;394810704.76;;;;380261838.75;;;96.31
TOTAL;7761000;Апарат Житомирської обласної державної адміністрації;284322300;394810704.76;;;;380261838.75;;;96.31
TOTAL;7761010;Здійснення виконавчої влади у Житомирській області;284322300;283291799.76;;;;270474551.61;;;95.47
TOTAL;7761700;Проведення першочергових заходів з ліквідації наслідків бойових дій та відновлення інфраструктури населених пунктів;0;100000000;;;;98543433.16;;;98.54
TOTAL;7761710;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;11518905;;;;11243853.98;;;97.61
TOTAL;7770000;Закарпатська обласна державна адміністрація;264347000;319338235.96;;;;291010195.66;;;91.12
TOTAL;7771000;Апарат Закарпатської обласної державної адміністрації;264347000;319338235.96;;;;291010195.66;;;91.12
TOTAL;7771010;Здійснення виконавчої влади у Закарпатській області;264347000;314804875.96;;;;286559270.7;;;91.02
TOTAL;7771700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;4533360;;;;4450924.96;;;98.18
TOTAL;7780000;Запорізька обласна державна адміністрація;304436400;313890841.14;;;;285517067.3;;;90.96
TOTAL;7781000;Апарат Запорізької обласної державної адміністрації;304436400;313890841.14;;;;285517067.3;;;90.96
TOTAL;7781010;Здійснення виконавчої влади у Запорізькій області;304436400;311260066.14;;;;282932110.52;;;90.89
TOTAL;7781700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;2630775;;;;2584956.78;;;98.25
TOTAL;7790000;Івано-Франківська обласна державна адміністрація;271137600;265565079.94;;;;261089168.8;;;98.31
TOTAL;7791000;Апарат Івано-Франківської обласної державної адміністрації;271137600;265565079.94;;;;261089168.8;;;98.31
TOTAL;7791010;Здійснення виконавчої влади в Івано-Франківській області;271137600;253246044.94;;;;249000652.16;;;98.32
TOTAL;7791700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;12319035;;;;12088516.64;;;98.12
TOTAL;7800000;Київська обласна державна адміністрація;381745900;1427113395.36;;;;1131853184.89;;;79.31
TOTAL;7801000;Апарат Київської обласної державної адміністрації;381745900;1427113395.36;;;;1131853184.89;;;79.31
TOTAL;7801010;Здійснення виконавчої влади у Київській області;381745900;420811265.36;;;;406586020.72;;;96.61
TOTAL;7801700;Проведення першочергових заходів з ліквідації наслідків бойових дій та відновлення інфраструктури населених пунктів;0;1000000000;;;;719071132.93;;;71.9
TOTAL;7801710;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;6302130;;;;6196031.24;;;98.31
TOTAL;7810000;Кіровоградська обласна державна адміністрація;242604900;235594517.2;;;;232354448.76;;;98.62
TOTAL;7811000;Апарат Кіровоградської обласної державної адміністрації;242604900;235594517.2;;;;232354448.76;;;98.62
TOTAL;7811010;Здійснення виконавчої влади у Кіровоградській області;242604900;226524812.2;;;;223426689.58;;;98.63
TOTAL;7811700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;9069705;;;;8927759.18;;;98.43
TOTAL;7820000;Луганська обласна державна адміністрація;238824000;299812883.24;;;;262526846.04;;;87.56
TOTAL;7821000;Апарат Луганської обласної державної адміністрації;238824000;299812883.24;;;;262526846.04;;;87.56
TOTAL;7821010;Здійснення виконавчої влади у Луганській області;238824000;299812883.24;;;;262526846.04;;;87.56
TOTAL;7830000;Львівська обласна державна адміністрація;383319200;434197527.66;;;;419104124.77;;;96.52
TOTAL;7831000;Апарат Львівської обласної державної адміністрації;383319200;434197527.66;;;;419104124.77;;;96.52
TOTAL;7831010;Здійснення виконавчої влади у Львівській області;383319200;423776997.66;;;;408863522.51;;;96.48
TOTAL;7831700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;10420530;;;;10240602.26;;;98.27
TOTAL;7840000;Миколаївська обласна державна адміністрація;247606100;244721772.21;;;;234048099.82;;;95.63
TOTAL;7841000;Апарат Миколаївської обласної державної адміністрації;247606100;244721772.21;;;;234048099.82;;;95.63
TOTAL;7841010;Здійснення виконавчої влади у Миколаївській області;247606100;236274972.21;;;;225748290.33;;;95.54
TOTAL;7841700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;8446800;;;;8299809.49;;;98.25
TOTAL;7850000;Одеська обласна державна адміністрація;352012100;401768061.43;;;;387411506.55;;;96.42
TOTAL;7851000;Апарат Одеської обласної державної адміністрації;352012100;401768061.43;;;;387411506.55;;;96.42
TOTAL;7851010;Здійснення виконавчої влади в Одеській області;352012100;395459166.43;;;;381457810.43;;;96.45
TOTAL;7851700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;6308895;;;;5953696.12;;;94.36
TOTAL;7860000;Полтавська обласна державна адміністрація;291412700;370616660.01;;;;294521741.33;;;79.46
TOTAL;7861000;Апарат Полтавської обласної державної адміністрації;291412700;370616660.01;;;;294521741.33;;;79.46
TOTAL;7861010;Здійснення виконавчої влади у Полтавській області;291412700;347806115.01;;;;272212220.32;;;78.26
TOTAL;7861700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;22810545;;;;22309521.01;;;97.8
TOTAL;7870000;Рівненська обласна державна адміністрація;238971300;287093616.16;;;;273237690.17;;;95.17
TOTAL;7871000;Апарат Рівненської обласної державної адміністрації;238971300;287093616.16;;;;273237690.17;;;95.17
TOTAL;7871010;Здійснення виконавчої влади у Рівненській області;238971300;279930366.16;;;;266218682.63;;;95.1
TOTAL;7871700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;7163250;;;;7019007.54;;;97.98
TOTAL;7880000;Сумська обласна державна адміністрація;262153300;561374388.83;;;;491646754.18;;;87.57
TOTAL;7881000;Апарат Сумської обласної державної адміністрації;262153300;561374388.83;;;;491646754.18;;;87.57
TOTAL;7881010;Здійснення виконавчої влади у Сумській області;262153300;251758128.83;;;;247831251.58;;;98.44
TOTAL;7881700;Проведення першочергових заходів з ліквідації наслідків бойових дій та відновлення інфраструктури населених пунктів;0;250000000;;;;241813710.02;;;96.72
TOTAL;7881710;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;2116260;;;;2001792.58;;;94.59
TOTAL;7881720;Відновлення об'єктів електроенергетики у Сумській області;0;57500000;;;;0;;;0
TOTAL;7890000;Тернопільська обласна державна адміністрація;206274000;216314558.73;;;;211534290.07;;;97.79
TOTAL;7891000;Апарат Тернопільської обласної державної адміністрації;206274000;216314558.73;;;;211534290.07;;;97.79
TOTAL;7891010;Здійснення виконавчої влади у Тернопільській області;206274000;208826513.73;;;;204277998.19;;;97.82
TOTAL;7891700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;7488045;;;;7256291.88;;;96.9
TOTAL;7900000;Харківська обласна державна адміністрація;376484700;1613318356.47;;;;1519127461.82;;;94.16
TOTAL;7901000;Апарат Харківської обласної державної адміністрації;376484700;1613318356.47;;;;1519127461.82;;;94.16
TOTAL;7901010;Здійснення виконавчої влади у Харківській області;376484700;351230261.47;;;;326551703.46;;;92.97
TOTAL;7901700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;12088095;;;;11864563.76;;;98.15
TOTAL;7901710;Проведення першочергових заходів з ліквідації наслідків бойових дій та відновлення інфраструктури населених пунктів;0;950000000;;;;901807328.27;;;94.92
TOTAL;7901720;Будівництво фортифікаційних споруд у Харківській області;0;300000000;;;;278903866.33;;;92.96
TOTAL;7910000;Херсонська обласна державна адміністрація;254067400;329377462.26;;;;310726977.86;;;94.33
TOTAL;7911000;Апарат Херсонської обласної державної адміністрації;254067400;329377462.26;;;;310726977.86;;;94.33
TOTAL;7911010;Здійснення виконавчої влади у Херсонській області;254067400;229377462.26;;;;212032250.31;;;92.43
TOTAL;7911700;Відновлення об'єктів критичної інфраструктури та об'єктів соціальної сфери у Херсонській області;0;100000000;;;;98694727.55;;;98.69
TOTAL;7920000;Хмельницька обласна державна адміністрація;217953500;221931890.9;;;;212739174.22;;;95.85
TOTAL;7921000;Апарат Хмельницької обласної державної адміністрації;217953500;221931890.9;;;;212739174.22;;;95.85
TOTAL;7921010;Здійснення виконавчої влади у Хмельницькій області;217953500;208348640.9;;;;199594157.06;;;95.79
TOTAL;7921700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;13583250;;;;13145017.16;;;96.77
TOTAL;7930000;Черкаська обласна державна адміністрація;253467400;255734384.02;;;;245143737.79;;;95.85
TOTAL;7931000;Апарат Черкаської обласної державної адміністрації;253467400;255734384.02;;;;245143737.79;;;95.85
TOTAL;7931010;Здійснення виконавчої влади у Черкаській області;253467400;245309324.02;;;;234889310.88;;;95.75
TOTAL;7931700;Компенсація витрат власникам жилих приміщень приватного житлового фонду, які безоплатно розміщували в цих приміщеннях внутрішньо переміщених осіб;0;10425060;;;;10254426.91;;;98.36
TOTAL;7940000;Чернівецька обласна державна адміністрація;213896800;193984941.05;;;;189836562.18;;;97.86
TOTAL;7941000;Апарат Чернівецької обласної державної адміністрації;213896800;193984941.05;;;;189836562.18;;;97.86
TOTAL;7941010;Здійснення виконавчої влади у Чернівецькій області;213896800;190290276.05;;;;186215947.77;;;97.85
