тип фонду;код;найменування коду;початковий річний план;уточнений річний план;уточнений план за період;відкрито асигнувань за період;направлено асигнувань за період;виконано за період;відхилення до уточненого плану за період;відсоток виконання до уточненого плану за період;відсоток виконання до уточненого річного плану
TOTAL;2760000;Міністерство розвитку громад та територій України (загальнодержавні видатки та кредитування);33052856200;33788756868;;;;28203712550.03;;;83.47
TOTAL;2761000;Міністерство розвитку громад та територій України (загальнодержавні видатки та кредитування);33052856200;33788756868;;;;28203712550.03;;;83.47
TOTAL;2761070;Державний фонд регіонального розвитку;4500000000;4500000000;;;;4343624321.57;;;96.52
TOTAL;2761230;Субвенція з державного бюджету  місцевим бюджетам на розроблення комплексних планів просторового розвитку територій територіальних громад;62550000;62550000;;;;62550000;;;100
TOTAL;2761380;"Субвенція з державного бюджету місцевим бюджетам на погашення заборгованості з різниці в тарифах, що підлягає урегулюванню згідно із Законом України ""Про заходи, спрямовані на врегулювання заборгованості теплопостачальних та теплогенеруючих організацій та підприємств централізованого водопостачання і водовідведення""";26903707700;26903707700;;;;22031558377.7;;;81.89
TOTAL;2761490;Субвенція з державного бюджету місцевим бюджетам на розвиток комунальної інфраструктури, у тому числі на придбання комунальної техніки;100000000;200000000;;;;197424242.16;;;98.71
TOTAL;2761600;Субвенція з державного бюджету місцевим бюджетам на реалізацію проектів в рамках Надзвичайної кредитної програми для відновлення України;1485598500;2121499168;;;;1568555608.6;;;73.93
TOTAL;2761610;Субвенція з державного бюджету місцевим бюджетам на реалізацію проектів в рамках Програми з відновлення України;1000000;1000000;;;;0;;;0
TOTAL;2800000;Міністерство аграрної політики та продовольства України;7019727800;7415048156.19;;;;6908486487.53;;;93.16
TOTAL;2801000;Апарат Міністерства аграрної політики та продовольства України;5074024800;5128678066.56;;;;5106782615.8;;;99.57
TOTAL;2801010;Керівництво та управління у сфері агропромислового комплексу;67937200;68381900;;;;64633103.75;;;94.51
TOTAL;2801050;Наукова і науково-технічна діяльність у сфері розвитку агропромислового комплексу,  стандартизації та сертифікації сільськогосподарської продукції;147367900;157487305.49;;;;151090102.78;;;95.93
TOTAL;2801130;Підвищення кваліфікації фахівців агропромислового комплексу;27061400;30808689.05;;;;28286935.29;;;91.81
TOTAL;2801310;Організація і регулювання діяльності установ в системі агропромислового комплексу;166658300;207000172.02;;;;199717304.59;;;96.48
TOTAL;2801580;Фінансова підтримка сільгосптоваровиробників;4665000000;4665000000;;;;4663055169.39;;;99.95
TOTAL;2803000;Державна служба України з питань геодезії, картографії та кадастру;1521137000;1858973250.56;;;;1377749943.83;;;74.11
TOTAL;2803010;Керівництво та управління у сфері геодезії, картографії та кадастру;1254729000;1255074450.56;;;;1244708516.83;;;99.17
TOTAL;2803020;Проведення земельної реформи;50988000;51396200;;;;50680401.27;;;98.6
TOTAL;2803030;Загальнодержавні топографо-геодезичні та картографічні роботи, демаркація та делімітація державного кордону;31577300;31577300;;;;15666244.56;;;49.61
TOTAL;2803620;Проведення інвентаризації земель та оновлення картографічної основи Державного земельного кадастру;183842700;520925300;;;;66694781.17;;;12.8
TOTAL;2804000;Державне агентство рибного господарства України;424566000;427396839.07;;;;423953927.9;;;99.19
TOTAL;2804010;Керівництво та управління у сфері рибного господарства;318346100;321022894.93;;;;318038252.61;;;99.07
TOTAL;2804020;Організація діяльності рибовідтворювальних комплексів та інших бюджетних установ  у сфері рибного господарства;99619900;99773944.14;;;;99666899.06;;;99.89
TOTAL;2804030;Наукова і науково-технічна діяльність у сфері рибного господарства;2300000;2300000;;;;2250000;;;97.82
TOTAL;2804090;Міжнародна діяльність у галузі рибного  господарства;4300000;4300000;;;;3998776.23;;;92.99
TOTAL;2900000;Міністерство цифрової трансформації України;456314100;516870891.84;;;;513734299.01;;;99.39
TOTAL;2901000;Апарат Міністерства цифрової трансформації України;456314100;516870891.84;;;;513734299.01;;;99.39
TOTAL;2901010;Керівництво та управління у сфері цифрової трансформації;138465100;171929904.76;;;;169224827;;;98.42
TOTAL;2901030;Електронне урядування;317849000;344940987.08;;;;344509472.01;;;99.87
TOTAL;2910000;Міністерство цифрової трансформації України (загальнодержавні видатки та кредитування);1251000000;649000000;;;;636564844.76;;;98.08
TOTAL;2911000;Міністерство цифрової трансформації України (загальнодержавні видатки та кредитування);1251000000;649000000;;;;636564844.76;;;98.08
TOTAL;2911040;Національна програма інформатизації;602000000;0;;;;0;;;
TOTAL;2911050;Субвенція з державного бюджету місцевим бюджетам на розвиток мережі центрів надання адміністративних послуг;231000000;231000000;;;;230699421.84;;;99.86
TOTAL;2911060;Субвенція з державного бюджету місцевим бюджетам на реалізацію заходів, спрямованих на підвищення доступності широкосмугового доступу до Інтернету в сільській місцевості;418000000;418000000;;;;405865422.92;;;97.09
TOTAL;3100000;Міністерство інфраструктури України;9309914600;12082119964.93;;;;6836268486.03;;;56.58
TOTAL;3101000;Апарат Міністерства інфраструктури України;7026712000;7505768606.4;;;;3715109813.34;;;49.49
TOTAL;3101010;Загальне керівництво та управління у сфері інфраструктури;206809000;233802850.4;;;;218819750.73;;;93.59
TOTAL;3101170;Будівництво залізнично-автомобільного мостового переходу через р. Дніпро у м. Києві (з підходами) на залізничній дільниці Київ-Московський - Дарниця;500000000;500000000;;;;485075446.8;;;97.01
TOTAL;3101210;Забезпечення експлуатаційно-безпечного стану судноплавних шлюзів;125299300;125299300;;;;111093255.22;;;88.66
TOTAL;3101230;Здійснення заходів щодо підтримки впровадження транспортної стратегії України;3325000;455032256;;;;164583028.03;;;36.16
TOTAL;3101270;Оновлення рухомого складу для перевезення пасажирів та модернізація залізничної інфраструктури для розвитку пасажирських перевезень;4025878700;4025878700;;;;1454738337.12;;;36.13
TOTAL;3101290;Фінансове забезпечення заходів з розвитку аеропортної інфраструктури;1000000000;1000000000;;;;158785658.61;;;15.87
TOTAL;3101300;Проектування та виконання робіт з відновлення залізничної колії європейського зразка шириною 1435 мм від станції Чоп до станції Ужгород з доведенням до перону залізничного вокзалу Ужгород;5000000;5000000;;;;4519565.25;;;90.39
TOTAL;3101330;"Поповнення статутного капіталу Державного підприємства ""Міжнародний аеропорт ""Бориспіль""";200000000;200000000;;;;200000000;;;100
TOTAL;3101350;"Поповнення статутного капіталу Державного авіаційного підприємства ""Україна""";200000000;200000000;;;;200000000;;;100
TOTAL;3101360;"Поповнення статутного капіталу державного підприємства ""Укрсервіс Мінтрансу""";156400000;156400000;;;;156400000;;;100
TOTAL;3101370;Відшкодування витрат українських авіаперевізників в період запровадження обмежувальних протиепідемічних заходів з метою запобігання поширенню на території України гострої респіраторної хвороби COVID-19, спричиненої коронавірусом SARS-CoV-2;104000000;104000000;;;;60739316.04;;;58.4
TOTAL;3101380;Формування статутного капіталу акціонерного товариства, що здійснює завдання та функції національного авіаперевізника;500000000;500000000;;;;500000000;;;100
TOTAL;3101700;Надання гуманітарної допомоги Республіці Індія;0;355500;;;;355455.54;;;99.98
TOTAL;3103000;Державна служба морського та річкового транспорту України;100165700;105328392.47;;;;90024407.66;;;85.47
TOTAL;3103010;Керівництво та управління у сферах морського та річкового транспорту;100165700;105328392.47;;;;90024407.66;;;85.47
TOTAL;3106000;Державне агентство розвитку туризму України;164470200;164627808.11;;;;159641702.44;;;96.97
TOTAL;3106010;Керівництво та управління у сфері розвитку туризму;14470200;14627808.11;;;;13854663.77;;;94.71
TOTAL;3106020;Розкриття туристичного потенціалу України (зокрема, шляхом поповнення статутного капіталу державного підприємства, що входить до сфери управління відповідального виконавця бюджетної програми Державного агентства розвитку туризму України);150000000;150000000;;;;145787038.67;;;97.19
TOTAL;3107000;Державне агентство інфраструктурних проектів України;1422107100;3707899000;;;;2378098476.8;;;64.13
TOTAL;3107010;Організаційне забезпечення реалізації інфраструктурних проектів;22107100;22107100;;;;20959892.87;;;94.81
TOTAL;3107030;"Проектування та будівництво аеродрому Міжнародного аеропорту ""Дніпропетровськ"" (в тому числі шляхом поповнення статутного капіталу державного підприємства, що входить до сфери управління відповідального виконавця бюджетної програми Укрінфрапроект)";1400000000;1400000000;;;;1400000000;;;100
TOTAL;3107280;Фінансове забезпечення заходів із забезпечення безпеки дорожнього руху відповідно до державних програм;0;2285791900;;;;957138583.93;;;41.87
TOTAL;3108000;Державна авіаційна служба України;331840000;332141100;;;;258258840.36;;;77.75
TOTAL;3108010;Керівництво та управління у сфері авіаційного транспорту;331840000;332141100;;;;258258840.36;;;77.75
TOTAL;3109000;Державна служба України з безпеки на транспорті;264619600;266355057.95;;;;235135245.43;;;88.27
TOTAL;3109010;Здійснення державного контролю з питань безпеки на транспорті;264619600;266355057.95;;;;235135245.43;;;88.27
TOTAL;3110000;Державне агентство автомобільних доріг України;86383749790;131830717689.41;;;;129947484263.96;;;98.57
TOTAL;3111000;Апарат Державного агентства автомобільних доріг України;86383749790;131830717689.41;;;;129947484263.96;;;98.57
TOTAL;3111010;Керівництво та управління у сфері будівництва, ремонту та утримання автомобільних доріг;167032800;167032800;;;;135281347.15;;;80.99
TOTAL;3111020;Розвиток мережі та утримання автомобільних доріг загального користування державного значення;71030544400;115639972389.41;;;;114876824172.19;;;99.34
TOTAL;3111030;Виконання боргових зобов'язань за запозиченнями, залученими державою або під державні гарантії на розвиток мережі автомобільних доріг загального користування;14759979000;14759979000;;;;13987522508.57;;;94.76
TOTAL;3111310;Фінансове забезпечення розроблення та впровадження заходів з підвищення рівня безпеки дорожнього руху на ділянці км 0 + 000 - км 20 + 308 автомобільної дороги загального користування державного значення Р-01 Київ - Обухів;0;100000000;;;;83477786.24;;;83.47
TOTAL;3111610;Розбудова прикордонної дорожньої інфраструктури на українсько-польському кордоні;150000000;795754900;;;;496399849.81;;;62.38
TOTAL;3111620;Розбудова прикордонної дорожньої інфраструктури на українсько-угорському державному кордоні;28215000;0;;;;0;;;
TOTAL;3111830;"Реалізація державного інвестиційного проекту ""Приведення стану автомобільних доріг транспортного сполучення Київ-Суми-Харків (в межах Чернігівської та Сумської областей) до сучасних технічних вимог""";247978590;367978600;;;;367978600;;;100
TOTAL;3120000;Міністерство інфраструктури України  (загальнодержавні видатки та кредитування);0;1200000000;;;;1200000000;;;100
TOTAL;3121000;Міністерство інфраструктури України (загальнодержавні видатки та кредитування);0;1200000000;;;;1200000000;;;100
TOTAL;3121120;Субвенція з державного бюджету обласному бюджету Дніпропетровської області на закупівлю нових трамваїв для мм.Дніпра та Кривого Рогу;0;1200000000;;;;1200000000;;;100
TOTAL;3130000;Державне агентство автомобільних доріг України (загальнодержавні видатки та кредитування);18101150900;25751285800;;;;25751285800;;;100
TOTAL;3131000;Державне агентство автомобільних доріг України (загальнодержавні видатки та кредитування);18101150900;25751285800;;;;25751285800;;;100
TOTAL;3131090;Субвенція з державного бюджету місцевим бюджетам на фінансове забезпечення будівництва, реконструкції, ремонту і утримання автомобільних доріг загального користування місцевого значення, вулиць і доріг комунальної власності у населених пунктах;18101150900;25751285800;;;;25751285800;;;100
TOTAL;3400000;Міністерство молоді та спорту України;6315275310;5497467612.47;;;;5018411643.56;;;91.28
TOTAL;3401000;Апарат Міністерства молоді та спорту України;6315275310;5497467612.47;;;;5018411643.56;;;91.28
TOTAL;3401010;Керівництво та управління у сфері молоді та спорту;85856300;87558328.67;;;;86320673.54;;;98.58
TOTAL;3401040;Наукова і науково-технічна діяльність у сфері розвитку молоді та спорту;23477700;30910607.18;;;;30521399.99;;;98.74
TOTAL;3401070;Здійснення заходів державної політики з питань молоді та державна підтримка молодіжних та дитячих громадських організацій;56337500;56479758.56;;;;48585755.93;;;86.02
TOTAL;3401110;Розвиток спорту серед осіб з інвалідністю та їх фізкультурно-спортивна реабілітація;993633700;876916000;;;;771277270.48;;;87.95
TOTAL;3401120;Підготовка і участь національних збірних команд в Паралімпійських і Дефлімпійських іграх;1732930500;717424100;;;;704148006.74;;;98.14
TOTAL;3401220;Розвиток фізичної культури, спорту вищих досягнень та резервного спорту;2624688300;3023069362.38;;;;2768621574.21;;;91.58
TOTAL;3401280;Фінансова підтримка громадських об’єднань фізкультурно-спортивного спрямування;62106200;62106200;;;;61572425.98;;;99.14
TOTAL;3401320;Підготовка і участь національних збірних команд України в міжнародних змаганнях, що проводять Міжнародний, Європейський олімпійські комітети, включаючи Олімпійські ігри, та Всесвітніх іграх;441008800;330349800;;;;319228168.39;;;96.63
TOTAL;3401340;"Реалізація державного інвестиційного проекту ""Реконструкція легкоатлетичного ядра державного підприємства ""Спортивний комплекс ""Атлет"", за адресою м. Київ, пров. Лабораторний, 7а""";75837810;13325632;;;;13325631.95;;;99.99
TOTAL;3401360;Розвиток спортивної медицини;19398500;99327823.68;;;;56805108.44;;;57.18
TOTAL;3401800;"Реалізація державного інвестиційного проекту ""Будівництво спеціалізованого плавального комплексу олімпійського класу включно з капітальним ремонтом котельні та зовнішніх мереж державного підприємства ""Олімпійський навчально-спортивний центр ""Конча-Заспа"" за адресою м. Київ, Столичне Шоссе, 19""";200000000;200000000;;;;158005627.91;;;79
TOTAL;3410000;Міністерство молоді та спорту України (загальнодержавні видатки та кредитування);854388000;1612893300;;;;1612893300;;;100
TOTAL;3411000;Міністерство молоді та спорту України (загальнодержавні видатки та кредитування);854388000;1612893300;;;;1612893300;;;100
TOTAL;3411220;Субвенція з державного бюджету місцевим бюджетам  на розвиток спортивної інфраструктури;854388000;1612893300;;;;1612893300;;;100
TOTAL;3500000;Міністерство фінансів України;24553878500;26719867053.03;;;;25518704976.31;;;95.5
TOTAL;3501000;Апарат Міністерства фінансів України;3187123200;5282316389.47;;;;5191849525.71;;;98.28
TOTAL;3501010;Керівництво та управління у сфері фінансів;740841500;744488607.45;;;;690226278.71;;;92.71
TOTAL;3501100;Наукове і науково-методичне забезпечення у сфері виробництва і використання дорогоцінного і напівдорогоцінного каміння та забезпечення виробничих та соціально-культурних потреб у дорогоцінних металах і дорогоцінному камінні;20647700;40402515.3;;;;39138725.26;;;96.87
TOTAL;3501220;Підтримка культурно-оздоровчих та соціальних заходів фінансової системи;15776300;14706031.56;;;;6143550.66;;;41.77
TOTAL;3501480;Побудова та функціонування інформаційно-аналітичної платформи верифікації та інші заходи, пов’язані з її впровадженням;14205200;14205200;;;;12858651.56;;;90.52
TOTAL;3501500;Забезпечення функціонування Фонду розвитку інновацій;50000000;50000000;;;;50000000;;;100
TOTAL;3501520;Підготовка кадрів у сфері фінансової політики закладами вищої освіти;305552900;305724542.37;;;;294700472.99;;;96.39
TOTAL;3501530;Наукова і науково-технічна діяльність у сфері фінансової політики;40099600;40858503.79;;;;26850857.67;;;65.71
TOTAL;3501540;Забезпечення функціонування Фонду розвитку підприємництва;2000000000;4071930989;;;;4071930988.86;;;99.99
TOTAL;3503000;Державна фіскальна служба України;1324338600;1326343961.99;;;;1255881028.14;;;94.68
TOTAL;3503010;Заходи з реорганізації Державної фіскальної служби;1324338600;1326343961.99;;;;1255881028.14;;;94.68
TOTAL;3504000;Державна казначейська служба України;3257691000;3291511347.43;;;;3274345467.02;;;99.47
TOTAL;3504010;Керівництво та управління у сфері казначейського обслуговування;3007691000;3041511347.43;;;;3024347975.28;;;99.43
TOTAL;3504030;Відшкодування шкоди, завданої громадянинові незаконними діями органів дізнання, досудового слідства, прокуратури і суду, відшкодування громадянинові вартості конфіскованого та безхазяйного майна стягнутого в дохід держави, відшкодування шкоди, завданої фізичній чи юридичній особі незаконними рішеннями, діями чи бездіяльністю органів державної влади, їх посадових і службових осіб;150000000;150000000;;;;150000000;;;100
TOTAL;3504040;Заходи щодо виконання рішень суду, що гарантовані державою;100000000;100000000;;;;99997491.74;;;99.99
TOTAL;3505000;Державна аудиторська служба України;865758800;880514154.65;;;;878401498.44;;;99.76
TOTAL;3505010;Керівництво та управління у сфері фінансового контролю;865758800;870514154.65;;;;868401718.92;;;99.75
TOTAL;3505050;Цифрова трансформація у сфері державного фінансового контролю;0;10000000;;;;9999779.52;;;99.99
TOTAL;3506000;Державна митна служба України;4657772000;4642927275;;;;4157125973.91;;;89.53
TOTAL;3506010;Керівництво та управління у сфері митної політики;4582772000;4617391175;;;;4154272102.1;;;89.97
TOTAL;3506090;"Реалізація заходів, передбачених Угодою про фінансування програми ""Підтримка секторальної політики управління кордоном в Україні""";5000000;5000000;;;;0;;;0
TOTAL;3506610;Реалізація проекту з розбудови прикордонної дорожньої інфраструктури та облаштування пунктів пропуску;70000000;20536100;;;;2853871.81;;;13.89
TOTAL;3507000;Державна податкова служба України;11069744800;11102507286.85;;;;10609377472.55;;;95.55
TOTAL;3507010;Керівництво та управління у сфері податкової політики;10751116200;10634038576.85;;;;10339741709.36;;;97.23
TOTAL;3507090;Виконання судових рішень на користь фізичних та юридичних осіб;318628600;318628600;;;;119795655.99;;;37.59
TOTAL;3507100;Цифрова трансформація у сфері податкової політики;0;149840110;;;;149840107.2;;;99.99
TOTAL;3508000;Агентство з управління державним боргом;40262000;40262000;;;;0;;;0
TOTAL;3508010;Керівництво та управління у сфері реалізації політики з питань управління державним боргом;40262000;40262000;;;;0;;;0
TOTAL;3509000;Державна служба фінансового моніторингу України;151188100;153484637.64;;;;151724010.54;;;98.85
TOTAL;3509010;Керівництво та управління у сфері фінансового моніторингу;143893700;144761635.68;;;;143293844.64;;;98.98
TOTAL;3509020;Перепідготовка та підвищення кваліфікації у сфері боротьби з легалізацією (відмиванням) доходів, одержаних злочинним шляхом, і фінансуванням тероризму;7294400;8723001.96;;;;8430165.9;;;96.64
TOTAL;3510000;Міністерство фінансів України (загальнодержавні видатки та кредитування);209730153400;201787182878;;;;193792035053.1;;;96.03
TOTAL;3511000;Міністерство фінансів України (загальнодержавні видатки та кредитування);209730153400;201787182878;;;;193792035053.1;;;96.03
TOTAL;3511030;Резервний фонд;1500000000;420712898;;;;0;;;0
TOTAL;3511050;Базова дотація;15702983500;15702983500;;;;15702983500;;;100
TOTAL;3511060;Додаткові дотації з державного бюджету місцевим бюджетам;7110881700;7110881700;;;;7090908100;;;99.71
TOTAL;3511100;Субвенція з державного бюджету місцевим бюджетам на реалізацію інфраструктурних проектів та розвиток об'єктів соціально-культурної сфери;7600000000;8150000000;;;;8149798696.7;;;99.99
TOTAL;3511130;Внески до міжнародних організацій;239680000;239680000;;;;216859605.53;;;90.47
TOTAL;3511210;Субвенція з державного бюджету місцевим бюджетам на здійснення заходів щодо соціально-економічного розвитку окремих територій;8500000000;8950000000;;;;6277057724.99;;;70.13
TOTAL;3511270;Забезпечення окремих видатків районних державних адміністрацій, пов’язаних з ліквідацією районів;1126899500;102034700;;;;0;;;0
TOTAL;3511350;Обслуговування державного боргу;158681289100;152081289100;;;;150019207978.76;;;98.64
TOTAL;3511370;Субвенція з державного бюджету міському бюджету міста Жовтих Вод на виконання заходів щодо радіаційного та соціального захисту населення міста Жовтих Вод;8480100;8480100;;;;8473528.14;;;99.92
TOTAL;3511380;Заходи, пов'язані з боротьбою з гострою респіраторною хворобою COVID-19, спричиненою коронавірусом SARS-CoV-2, та її наслідками;6633750000;1170931380;;;;0;;;0
TOTAL;3511500;Виплати за державними деривативами;1154701300;6754701300;;;;5632561316.13;;;83.38
TOTAL;3511590;Обслуговування та погашення зобов’язань за залученими коштами під державні гарантії для здійснення капітальних видатків розпорядниками бюджетних коштів;9488200;9488200;;;;9476129.04;;;99.87
TOTAL;3511640;Субвенція з державного бюджету міському бюджету міста Харкова на подовження третьої лінії метрополітену у м. Харкові;210000000;17000000;;;;12291213.61;;;72.3
TOTAL;3511670;Cубвенція з державного бюджету міському бюджету міста Дніпра на завершення будівництва метрополітену у м. Дніпрі;1252000000;1069000000;;;;672417260.2;;;62.9
TOTAL;3600000;Міністерство юстиції України;15629515600;17160370803.43;;;;16468651005.04;;;95.96
TOTAL;3601000;Апарат Міністерства юстиції України;14379348900;15906210210.31;;;;15225514455.09;;;95.72
TOTAL;3601010;Керівництво та управління у сфері юстиції;4713854700;5215143145.38;;;;4956938341.67;;;95.04
TOTAL;3601020;Виконання покарань установами і органами Державної кримінально-виконавчої служби України;7314365500;8083087831.42;;;;7754821481.46;;;95.93
TOTAL;3601030;Забезпечення діяльності органів пробації;742503200;794739059.18;;;;793723972.8;;;99.87
TOTAL;3601060;Підготовка робітничих кадрів у професійно-технічних закладах соціальної адаптації при установах виконання покарань;4800000;4800000;;;;4775609.8;;;99.49
TOTAL;3601070;Проведення судової експертизи і розробка методики проведення судових експертиз;414054100;490105964.33;;;;475533874.48;;;97.02
TOTAL;3601090;Підвищення кваліфікації працівників органів юстиції;19651700;8108500;;;;7637072.1;;;94.18
TOTAL;3601150;Забезпечення захисту прав та інтересів України під час урегулювання спорів, розгляду у закордонних юрисдикційних органах справ за участю іноземного суб’єкта та України, а також забезпечення представництва України в Європейському суді з прав людини;527395000;527395000;;;;453852296.97;;;86.05
TOTAL;3601170;Платежі на виконання рішень закордонних юрисдикційних органів, прийнятих за наслідками розгляду справ проти України;582377400;582377400;;;;579559318.52;;;99.51
TOTAL;3601180;Будівництво (придбання) житла для осіб рядового і начальницького складу Державної кримінально-виконавчої служби України;8791400;8791400;;;;8791400;;;100
TOTAL;3601250;"Реалізація державного інвестиційного проекту ""Завершення будівництва режимного корпусу для засуджених до довічного позбавлення волі у державній установі ""Вільнянська установа виконання покарань (№ 11)"", у Запорізькій області""";25288600;25288600;;;;25288600;;;100
TOTAL;3601270;Розвиток інформаційної інфраструктури сфери юстиції;0;105529990;;;;103864990;;;98.42
TOTAL;3601300;"Здійснення державною установою ""Центр охорони здоров'я Державної кримінально-виконавчої служби України"" та її відокремленими структурними підрозділами деяких заходів, пов'язаних з боротьбою з гострою респіраторною хворобою COVID-19, спричиненою коронавірусом SARS-CoV-2, та її наслідками";0;34576020;;;;34460765.88;;;99.66
TOTAL;3601830;"Реалізація державного інвестиційного проекту ""Завершення будівництва лікувального корпусу в Голопристанській виправній колонії № 7 у Херсонській області""";26267300;26267300;;;;26266731.41;;;99.99
TOTAL;3603000;Координаційний центр з надання правової допомоги;954790800;956976290.99;;;;951668957.53;;;99.44
TOTAL;3603020;Забезпечення формування та функціонування системи безоплатної правової допомоги;569606800;571792290.99;;;;567663221.07;;;99.27
TOTAL;3603030;Оплата послуг та відшкодування витрат адвокатів з надання безоплатної вторинної правової допомоги;385184000;385184000;;;;384005736.46;;;99.69
TOTAL;3609000;Державна архівна служба України;295375900;297184302.13;;;;291467592.42;;;98.07
TOTAL;3609010;Керівництво та управління у сфері архівної справи;26755700;29869191.93;;;;29792059.47;;;99.74
TOTAL;3609020;Наукова і науково-технічна діяльність у сфері архівної справи та страхового фонду документації;10358900;10565223.58;;;;10472049.12;;;99.11
TOTAL;3609030;Забезпечення діяльності архівних установ та установ страхового фонду документації;258261300;256749886.62;;;;251203483.83;;;97.83
TOTAL;3800000;Міністерство культури та інформаційної політики України;12274680900;12380113680.65;;;;10786165680.34;;;87.12
TOTAL;3801000;Апарат Міністерства культури та інформаційної політики України;9146407500;9225128907.25;;;;8048882595.43;;;87.24
TOTAL;3801010;Керівництво та управління у сфері культури та інформаційної політики;90460600;122635200;;;;116294612.97;;;94.82
TOTAL;3801020;Збирання, обробка та розповсюдження офіційної інформаційної продукції;257849400;177677500;;;;161439340.65;;;90.86
TOTAL;3801030;Здійснення заходів у сфері захисту національного інформаційного простору;50000000;85829200;;;;82221048.7;;;95.79
TOTAL;3801050;Надання освіти закладами загальної середньої та позашкільної освіти державної форми власності, методичне забезпечення діяльності закладів освіти;242296100;247797157;;;;244257562.28;;;98.57
TOTAL;3801070;Підвищення кваліфікації, перепідготовка кадрів та підготовка науково-педагогічних кадрів у сфері культури і мистецтва, підготовка кадрів акторської майстерності для національних мистецьких та творчих колективів;87539700;81090673;;;;66768454.8;;;82.33
TOTAL;3801100;"Здійснення культурно-мистецьких заходів національними творчими спілками та Всеукраїнським товариством ""Просвіта""";24684200;24684200;;;;24680185.28;;;99.98
TOTAL;3801110;Фінансова підтримка національних театрів;1484010500;1484010500;;;;1483839026.59;;;99.98
TOTAL;3801120;Фінансова підтримка національних художніх колективів, концертних організацій та їх дирекції, національних і державних циркових організацій;869735900;869735900;;;;869561936.26;;;99.97
TOTAL;3801130;Державна підтримка діячів культури і мистецтва;33236700;33236700;;;;24226706.38;;;72.89
TOTAL;3801140;Забезпечення функціонування Українського культурного фонду, у тому числі здійснення Фондом заходів з підтримки проектів;695397100;623012791.08;;;;571392176.17;;;91.71
TOTAL;3801160;Підготовка кадрів для сфери культури і мистецтва закладами фахової передвищої та вищої освіти;1305072700;1476391261.92;;;;1296609985.16;;;87.82
TOTAL;3801170;Загальнодержавні заходи у сферах культури та мистецтв, охорони культурної спадщини, вивезення, ввезення і повернення культурних цінностей, державної мовної політики, міжнаціональних відносин, релігії та захисту прав національних меншин;242388800;274332000;;;;239789587.56;;;87.4
TOTAL;3801180;Виробництво (створення) та розповсюдження фільмів патріотичного спрямування;50000000;50000000;;;;24247444.6;;;48.49
TOTAL;3801190;Забезпечення діяльності національних музеїв, національних і державних бібліотек та культурно-просвітницьких центрів;987540200;1032206369;;;;998608792.1;;;96.74
TOTAL;3801280;Будівництво об’єктів загальнодержавного значення у сфері культури;600000000;551000000;;;;525098958.56;;;95.29
TOTAL;3801340;Фонд розвитку закладів загальнодержавного значення;1300000000;1148375800;;;;432294425.27;;;37.64
TOTAL;3801480;"Надання фінансової підтримки державному підприємству ""Кримський дім""";4598200;4598200;;;;4191301.7;;;91.15
TOTAL;3801490;Збереження історико-культурної та архітектурної спадщини в національних і державних заповідниках;558807400;700616470;;;;661903301.58;;;94.47
TOTAL;3801560;Забезпечення діяльності Українського інституту книги, підтримка книговидавничої справи та популяризація української літератури у світі;141429600;131076385.25;;;;115186346.47;;;87.87
TOTAL;3801810;"Реалізація державного інвестиційного проекту ""Створення сучасного мультифункціонального мистецького простору шляхом нового будівництва на вул. Стефаника, 3, у м. Львові""";3973900;3973900;;;;3595000;;;90.46
TOTAL;3801840;Реалізація державного інвестиційного проекту «Модернізація сцени Львівського національного академічного театру опери та балету імені Соломії Крушельницької»;54537800;40000000;;;;39925330;;;99.81
TOTAL;3801880;"Реалізація державного інвестиційного проекту ""Удосконалення термоізоляційних властивостей будівлі Державного підприємства ""Харківський національний академічний театр опери та балету ім. М.В. Лисенка"" систем теплопостачання, кондиціювання і вентиляції""";45000000;45000000;;;;44979132.83;;;99.95
TOTAL;3801890;"Реалізація державного інвестиційного проекту ""Створення першого в Україні акустичного концертного залу в приміщенні Львівської середньої спеціалізованої музичної школи-інтернату імені С. Крушельницької""";17848700;17848700;;;;17771939.52;;;99.56
TOTAL;3802000;Державний комітет телебачення і радіомовлення України;2349907800;2350945891.32;;;;2014106964.14;;;85.67
TOTAL;3802010;Керівництво та управління у сфері телебачення і радіомовлення;30408900;30408900;;;;29109555.51;;;95.72
TOTAL;3802020;Наукова і науково-технічна діяльність у сфері засобів масової інформації, книговидавничої справи та інформаційно-бібліографічної діяльності;20258800;23533882.49;;;;23044359.08;;;97.91
TOTAL;3802040;Підвищення кваліфікації працівників засобів масової інформації в Укртелерадіопресінституті;9171700;8884708.83;;;;8797561.31;;;99.01
TOTAL;3802050;Фінансова підтримка творчих спілок у сфері засобів масової інформації, преси;1980400;1980400;;;;1724875.16;;;87.09
