тип фонду;код;найменування коду;початковий річний план;уточнений річний план;уточнений план за період;відкрито асигнувань за період;направлено асигнувань за період;виконано за період;відхилення до уточненого плану за період;відсоток виконання до уточненого плану за період;відсоток виконання до уточненого річного плану
TOTAL;5991020;Заходи з реалізації національного превентивного механізму;2658400;2658400;;;;1856464.35;;;69.83
TOTAL;6010000;Антимонопольний комітет України;255974100;266072268;;;;258584533.21;;;97.18
TOTAL;6011000;Апарат Антимонопольного комітету України;255974100;266072268;;;;258584533.21;;;97.18
TOTAL;6011010;Керівництво та управління у сфері конкурентної політики, контроль за дотриманням законодавства про захист економічної конкуренції;255974100;266072268;;;;258584533.21;;;97.18
TOTAL;6120000;Національне агентство України з питань державної служби;175188200;184131826.86;;;;165525316.74;;;89.89
TOTAL;6121000;Апарат Національного агентства України з питань державної служби;175188200;184131826.86;;;;165525316.74;;;89.89
TOTAL;6121010;Керівництво та функціональне управління у сфері державної служби;85210800;88009423.28;;;;78327980.15;;;88.99
TOTAL;6121020;Професійне навчання державних службовців та посадових осіб місцевого самоврядування;74420000;80565003.58;;;;73457923.1;;;91.17
TOTAL;6121060;Адаптація системи управління персоналом державної служби до стандартів ЄС;15557400;15557400;;;;13739413.49;;;88.31
TOTAL;6150000;Національна комісія з цінних паперів та фондового ринку;204822800;204822800;;;;195843751.7;;;95.61
TOTAL;6151000;Апарат Національної комісії з цінних паперів та фондового ринку;204822800;204822800;;;;195843751.7;;;95.61
TOTAL;6151010;Керівництво та управління у сфері фондового ринку;186976200;186976200;;;;181757716.73;;;97.2
TOTAL;6151050;Функціонування центру збору фінансової звітності на основі таксономії за міжнародними стандартами фінансової звітності в єдиному електронному форматі;17846600;17846600;;;;14086034.97;;;78.92
TOTAL;6320000;Національне антикорупційне бюро України;1261870400;1338573006.02;;;;1267939199.62;;;94.72
TOTAL;6321000;Національне антикорупційне бюро України;1261870400;1338573006.02;;;;1267939199.62;;;94.72
TOTAL;6321010;Забезпечення діяльності Національного антикорупційного бюро України;1261870400;1338573006.02;;;;1267939199.62;;;94.72
TOTAL;6330000;Національне агентство з питань запобігання корупції;1171199400;1178657850.71;;;;1118275495.3;;;94.87
TOTAL;6331000;Апарат Національного агентства з питань запобігання корупції;1171199400;1178657850.71;;;;1118275495.3;;;94.87
TOTAL;6331010;Забезпечення діяльності Національного агентства з питань запобігання корупції;416076000;423534450.71;;;;413319391.3;;;97.58
TOTAL;6331020;Фінансування статутної діяльності політичних партій;753382700;753382700;;;;703228200;;;93.34
TOTAL;6331030;Реалізація антикорупційних стратегій;1740700;1740700;;;;1727904;;;99.26
TOTAL;6340000;Національна комісія, що здійснює державне регулювання у сферах енергетики та комунальних послуг;861180700;862180690;;;;674301655.83;;;78.2
TOTAL;6341000;Апарат Національної комісії, що здійснює державне регулювання у сферах енергетики та комунальних послуг;861180700;862180690;;;;674301655.83;;;78.2
TOTAL;6341010;Керівництво та управління у сфері регулювання енергетики та комунальних послуг;861180700;862180690;;;;674301655.83;;;78.2
TOTAL;6380000;Державне космічне агентство України;1169968000;1192248156.48;;;;1081654319.46;;;90.72
TOTAL;6381000;Апарат Державного космічного агентства України;1169968000;1192248156.48;;;;1081654319.46;;;90.72
TOTAL;6381010;Керівництво та управління у сфері космічної діяльності;32520800;34020200;;;;31670424.71;;;93.09
TOTAL;6381020;Виконання робіт за державними цільовими програмами і державним замовленням у сфері космічної галузі, в тому числі загальнодержавної цільової науково-технічної космічної програми України;95000000;95000000;;;;94929178;;;99.92
TOTAL;6381030;Надання позашкільної освіти Національним центром аерокосмічної освіти молоді ім.О.М. Макарова;13594600;13434100;;;;13107796.54;;;97.57
TOTAL;6381050;Управління та випробування космічних засобів;418437300;439342802.26;;;;431497809.99;;;98.21
TOTAL;6381120;Утилізація твердого ракетного палива;510415300;510415300;;;;510415300;;;100
TOTAL;6381250;Утилізація компонентів рідкого ракетного палива (гептилу);100000000;100033810.22;;;;33810.22;;;0.03
TOTAL;6381700;Надання компенсації об'єктам державної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;1944;;;;0;;;0
TOTAL;6420000;Державне бюро розслідувань;2428676600;2590364329;;;;2574278620.87;;;99.37
TOTAL;6421000;Державне бюро розслідувань;2428676600;2590364329;;;;2574278620.87;;;99.37
TOTAL;6421010;Забезпечення діяльності Державного бюро розслідувань;2428676600;2590364329;;;;2574278620.87;;;99.37
TOTAL;6430000;Національне агентство України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;188724500;188726565.02;;;;171721830.22;;;90.98
TOTAL;6431000;Апарат Національного агентства України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;188724500;188726565.02;;;;171721830.22;;;90.98
TOTAL;6431010;Керівництво та управління у сфері розшуку та управління активами, одержаними від корупційних та інших злочинів;188724500;188726565.02;;;;171721830.22;;;90.98
TOTAL;6440000;Національна рада України з питань телебачення і радіомовлення;158400900;162077934.48;;;;152524519.09;;;94.1
TOTAL;6441000;Апарат Національної ради України з питань телебачення і радіомовлення;158400900;162077934.48;;;;152524519.09;;;94.1
TOTAL;6441010;Керівництво та управління здійсненням контролю у сфері телебачення і радіомовлення;158400900;162077934.48;;;;152524519.09;;;94.1
TOTAL;6490000;Бюро економічної безпеки;757991100;813878095.69;;;;755546303.18;;;92.83
TOTAL;6491000;Апарат Бюро економічної безпеки України;757991100;813878095.69;;;;755546303.18;;;92.83
TOTAL;6491010;Керівництво та управління у сфері економічної безпеки;757991100;813878095.69;;;;755546303.18;;;92.83
TOTAL;6500000;Рада національної безпеки і оборони України;275447400;326086124.24;;;;295958807.98;;;90.76
TOTAL;6501000;Апарат Ради національної безпеки і оборони України;275447400;326086124.24;;;;295958807.98;;;90.76
TOTAL;6501010;Інформаційно-аналітичне забезпечення координаційної діяльності у сфері національної безпеки і оборони;223141200;273779924.24;;;;245080082.34;;;89.51
TOTAL;6501070;Інформаційно-аналітичне забезпечення діяльності у сфері інформаційної безпеки України;52306200;52306200;;;;50878725.64;;;97.27
TOTAL;6510000;Рахункова палата;346015000;346669501.25;;;;335451121.82;;;96.76
TOTAL;6511000;Апарат Рахункової палати;346015000;346669501.25;;;;335451121.82;;;96.76
TOTAL;6511010;Керівництво та управління у сфері контролю за виконанням державного бюджету;346015000;346669501.25;;;;335451121.82;;;96.76
TOTAL;6520000;Служба безпеки України;35770818500;39709349757;;;;39362546150.65;;;99.12
TOTAL;6521000;Центральне управління Служби безпеки України;35743818500;39410437578;;;;39192288767.04;;;99.44
TOTAL;6521010;Забезпечення заходів у сфері безпеки держави та діяльності органів системи Служби безпеки України;35623328500;39063552568;;;;38846877086.79;;;99.44
TOTAL;6521100;Будівництво (придбання) житла для військовослужбовців Служби безпеки України;120490000;346885010;;;;345411680.25;;;99.57
TOTAL;6524000;Антитерористичний центр при Службі безпеки України;27000000;298912179;;;;170257383.61;;;56.95
TOTAL;6524010;Координація діяльності у запобіганні терористичним актам та боротьба з тероризмом на території України;27000000;298912179;;;;170257383.61;;;56.95
TOTAL;6540000;Національна академія наук України;5928573900;6643700709.39;;;;5984881618.53;;;90.08
TOTAL;6541000;Національна академія наук України;5928573900;6643700709.39;;;;5984881618.53;;;90.08
TOTAL;6541020;Наукова і організаційна діяльність президії Національної академії наук України;135854500;143201455.28;;;;138514095.25;;;96.72
TOTAL;6541030;Наукова і науково-технічна діяльність наукових установ Національної академії наук України;5285385700;5959047177.77;;;;5317675289.02;;;89.23
TOTAL;6541080;Підготовка кадрів з пріоритетних напрямів науки;5904500;5946113.21;;;;5867381.76;;;98.67
TOTAL;6541100;Медичне обслуговування працівників Національної академії наук України;151181200;183099485.74;;;;171344766.55;;;93.58
TOTAL;6541200;Підвищення кваліфікації з пріоритетних напрямів науки та підготовка до державної атестації наукових кадрів Національної академії наук України;14316000;16474477.39;;;;15566393.17;;;94.48
TOTAL;6541230;Підтримка розвитку пріоритетних напрямів наукових досліджень;335932000;335932000;;;;335913692.78;;;99.99
TOTAL;6550000;Національна академія педагогічних наук України;287232700;293315980.85;;;;285519040.25;;;97.34
TOTAL;6551000;Національна академія педагогічних наук України;287232700;293315980.85;;;;285519040.25;;;97.34
TOTAL;6551020;Наукова і організаційна діяльність президії Національної академії педагогічних наук України;23912900;24413363.43;;;;24347238;;;99.72
TOTAL;6551030;Наукова і науково-технічна діяльність у сфері освіти, педагогіки і психології;204367500;210682150.31;;;;208760722.04;;;99.08
TOTAL;6551060;Підготовка кадрів та підвищення кваліфікації керівних кадрів і спеціалістів у сфері освіти закладами вищої освіти;58952300;58220467.11;;;;52411080.21;;;90.02
TOTAL;6560000;Національна академія медичних наук України;5649178500;6781711827.55;;;;6603903391.46;;;97.37
TOTAL;6561000;Національна академія медичних наук України;5649178500;6781711827.55;;;;6603903391.46;;;97.37
TOTAL;6561040;Наукова і науково-технічна діяльність у сфері профілактики і лікування хвороб людини;535084000;774878941.72;;;;709579516.77;;;91.57
TOTAL;6561060;Діагностика і лікування захворювань із впровадженням експериментальних та нових медичних технологій, спеціалізована консультативно-поліклінічна допомога, що надається науково-дослідними установами Національної академії медичних наук України;1921203600;2289637011.37;;;;2248025475.05;;;98.18
TOTAL;6561090;Наукова і організаційна діяльність президії Національної академії медичних наук України;24902900;25004212.53;;;;24903259.19;;;99.59
TOTAL;6561160;Впровадження та реалізація нового механізму фінансового забезпечення надання спеціалізованої медичної допомоги у окремих науково-дослідних установах Національної академії медичних наук України;2167988000;2692191661.93;;;;2641903992.61;;;98.13
TOTAL;6561190;Фонд розвитку закладів спеціалізованої медичної допомоги;1000000000;1000000000;;;;979491147.84;;;97.94
TOTAL;6570000;Національна академія мистецтв України;38979700;39907392.53;;;;39651088.11;;;99.35
TOTAL;6571000;Національна академія мистецтв України;38979700;39907392.53;;;;39651088.11;;;99.35
TOTAL;6571020;Наукова і організаційна діяльність президії Національної академії мистецтв України;17938000;17938000;;;;17936946;;;99.99
TOTAL;6571030;Наукова і науково-технічна діяльність у сфері мистецтвознавства;21041700;21969392.53;;;;21714142.11;;;98.83
TOTAL;6580000;Національна академія правових наук України;110411800;117183097.39;;;;113551072.78;;;96.9
TOTAL;6581000;Національна академія правових наук України;110411800;117183097.39;;;;113551072.78;;;96.9
TOTAL;6581020;Наукова і організаційна діяльність президії Національної академії правових наук України;21219200;23873057;;;;22523509.45;;;94.34
TOTAL;6581040;Наукова і науково-технічна діяльність у сфері законодавства і права;89192600;93310040.39;;;;91027563.33;;;97.55
TOTAL;6590000;Національна академія аграрних наук України;1881295600;1549334672.37;;;;1424317286.72;;;91.93
TOTAL;6591000;Національна академія аграрних наук України;1881295600;1549334672.37;;;;1424317286.72;;;91.93
TOTAL;6591020;Наукова і організаційна діяльність президії Національної академії аграрних наук України;49906800;50261100;;;;49386921.89;;;98.26
TOTAL;6591060;Наукова і науково-технічна діяльність у сфері агропромислового комплексу;1792892000;1486717506.25;;;;1363334574.16;;;91.7
TOTAL;6591100;"Збереження природно-заповідного фонду в біосферному заповіднику ""Асканія-Нова""";38496800;12356066.12;;;;11595790.67;;;93.84
TOTAL;6600000;Управління державної охорони України;3385259500;3539457941.4;;;;3518771333.98;;;99.41
TOTAL;6601000;Управління державної охорони України;3385259500;3539457941.4;;;;3518771333.98;;;99.41
TOTAL;6601020;Державна охорона органів державної влади та посадових осіб;3305259500;3459703141.4;;;;3439016598.93;;;99.4
TOTAL;6601030;Будівництво (придбання) житла для військовослужбовців Управління державної охорони України;80000000;79754800;;;;79754735.05;;;99.99
TOTAL;6610000;Фонд державного майна України;634762400;640164371.98;;;;522907626.09;;;81.68
TOTAL;6611000;Апарат Фонду державного майна України;634762400;640164371.98;;;;522907626.09;;;81.68
TOTAL;6611010;Керівництво та управління у сфері державного майна;506779700;509328671.98;;;;495915781.15;;;97.36
TOTAL;6611020;Заходи, пов'язані з проведенням приватизації державного майна;127982700;127982700;;;;24907287.29;;;19.46
TOTAL;6611040;Організація та функціонування Аграрного фонду;0;2853000;;;;2084557.65;;;73.06
TOTAL;6620000;Служба зовнішньої розвідки України;5969325100;6261980499;;;;6228303805.12;;;99.46
TOTAL;6621000;Служба зовнішньої розвідки України;5969325100;6261980499;;;;6228303805.12;;;99.46
TOTAL;6621010;Забезпечення розвідувальної діяльності у сфері безпеки держави, спеціального захисту державних представництв за кордоном та діяльності підрозділів системи Служби зовнішньої розвідки України;5844325100;6136980499;;;;6103304834.43;;;99.45
TOTAL;6621030;Будівництво (придбання) житла для співробітників Служби зовнішньої розвідки України;125000000;125000000;;;;124998970.69;;;99.99
TOTAL;6640000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;36931933400;59119917593;;;;50285115999.04;;;85.05
TOTAL;6641000;Адміністрація Державної служби спеціального зв'язку та захисту інформації України;36307893300;58445160652;;;;49612954682.71;;;84.88
TOTAL;6641010;Забезпечення функціонування державної системи спеціального зв'язку та захисту інформації;5046568400;8303040658;;;;8230718781.56;;;99.12
TOTAL;6641020;Розвиток і модернізація державної системи спеціального зв'язку та захисту інформації;994348900;913571879;;;;912032069.58;;;99.83
TOTAL;6641050;Підготовка, перепідготовка та підвищення кваліфікації кадрів у сфері зв'язку закладами вищої освіти;215982400;225979450;;;;225120245.48;;;99.61
TOTAL;6641060;Будівництво (придбання) житла для військовослужбовців Державної служби спеціального зв'язку та захисту інформації України;50993600;51693600;;;;41491476.88;;;80.26
TOTAL;6641160;Здійснення заходів із забезпечення спеціальною технікою та обладнанням;30000000000;38708606800;;;;29996660328.93;;;77.49
TOTAL;6641700;Кошти для Адміністрації Державної служби спеціального зв'язку та захисту інформації України;0;9996099000;;;;9963305480.76;;;99.67
TOTAL;6641710;Здійснення заходів, пов'язаних  із зміцненням обороноздатності держави;0;198000000;;;;198000000;;;100
TOTAL;6641720;Забезпечення сталого функціонування цифрових телевізійних мереж та резервного живлення об'єктів цифрового ефірного мовлення;0;48169265;;;;45626299.52;;;94.72
TOTAL;6642000;Головне управління урядового фельд’єгерського зв’язку Державної служби спеціального зв'язку та захисту інформації України;624040100;674756941;;;;672161316.33;;;99.61
TOTAL;6642010;Доставка дипломатичної кореспонденції за кордон і в Україну;8609900;11034400;;;;11006692.58;;;99.74
TOTAL;6642020;Доставка спеціальної службової кореспонденції органам державної влади;615430200;663722541;;;;661154623.75;;;99.61
TOTAL;6730000;Центральна виборча комісія;245390600;246914790.48;;;;244847243.87;;;99.16
TOTAL;6731000;Апарат Центральної виборчої комісії;245390600;246914790.48;;;;244847243.87;;;99.16
TOTAL;6731010;Керівництво та управління у сфері проведення виборів та референдумів;245390600;246914790.48;;;;244847243.87;;;99.16
TOTAL;7720000;Вінницька обласна державна адміністрація;249924700;325180143.95;;;;318670076.85;;;97.99
TOTAL;7721000;Апарат Вінницької обласної державної адміністрації;249924700;325180143.95;;;;318670076.85;;;97.99
TOTAL;7721010;Здійснення виконавчої влади у Вінницькій області;249924700;325113727.95;;;;318670076.85;;;98.01
TOTAL;7721700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;66416;;;;0;;;0
TOTAL;7730000;Волинська обласна державна адміністрація;178466900;221542760.17;;;;219550680.43;;;99.1
TOTAL;7731000;Апарат Волинської обласної державної адміністрації;178466900;221542760.17;;;;219550680.43;;;99.1
TOTAL;7731010;Здійснення виконавчої влади у Волинській області;178466900;220136998.17;;;;218144930.16;;;99.09
TOTAL;7731700;Надання компенсації об'єктам приватної власності , у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;1405762;;;;1405750.27;;;99.99
TOTAL;7740000;Дніпропетровська обласна державна адміністрація;393660700;819005672.73;;;;732529258.86;;;89.44
TOTAL;7741000;Апарат Дніпропетровської обласної державної адміністрації;393660700;819005672.73;;;;732529258.86;;;89.44
TOTAL;7741010;Здійснення виконавчої влади у Дніпропетровській області;393660700;509232950.73;;;;481209378.7;;;94.49
TOTAL;7741700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;2091912;;;;2091890.34;;;99.99
TOTAL;7741710;Здійснення заходів щодо забезпечення транспортування питної води;0;295180810;;;;239550842.85;;;81.15
TOTAL;7741720;Будівництво фортифікаційних споруд на території Дніпропетровської області;0;12500000;;;;9677146.97;;;77.41
TOTAL;7750000;Донецька обласна державна адміністрація;293268300;740224419.31;;;;452670637.49;;;61.15
TOTAL;7751000;Апарат Донецької обласної державної адміністрації;293268300;740224419.31;;;;452670637.49;;;61.15
TOTAL;7751010;Здійснення виконавчої влади у Донецькій області;293268300;528724419.31;;;;452670637.49;;;85.61
TOTAL;7751700;Здійснення заходів із зміцнення обороноздатності держави;0;211500000;;;;0;;;0
TOTAL;7760000;Житомирська обласна державна адміністрація;228194100;330861707.14;;;;321079082.07;;;97.04
TOTAL;7761000;Апарат Житомирської обласної державної адміністрації;228194100;330861707.14;;;;321079082.07;;;97.04
TOTAL;7761010;Здійснення виконавчої влади у Житомирській області;228194100;330861707.14;;;;321079082.07;;;97.04
TOTAL;7770000;Закарпатська обласна державна адміністрація;213685100;377746912.28;;;;367941257;;;97.4
TOTAL;7771000;Апарат Закарпатської обласної державної адміністрації;213685100;377746912.28;;;;367941257;;;97.4
TOTAL;7771010;Здійснення виконавчої влади у Закарпатській області;213685100;376922760.28;;;;367117121.19;;;97.39
TOTAL;7771700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;824152;;;;824135.81;;;99.99
TOTAL;7780000;Запорізька обласна державна адміністрація;244906400;466477154.88;;;;451810271.16;;;96.85
TOTAL;7781000;Апарат Запорізької обласної державної адміністрації;244906400;466477154.88;;;;451810271.16;;;96.85
TOTAL;7781010;Здійснення виконавчої влади у Запорізькій області;244906400;409060958.88;;;;394922887.39;;;96.54
TOTAL;7781700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;712236;;;;183423.77;;;25.75
TOTAL;7781710;Здійснення заходів щодо забезпечення транспортування питної води;0;24999960;;;;24999960;;;100
TOTAL;7781720;Будівництво фортифікаційних споруд на території Запорізької області;0;31704000;;;;31704000;;;100
TOTAL;7790000;Івано-Франківська обласна державна адміністрація;214858800;253558691.52;;;;250588855.44;;;98.82
TOTAL;7791000;Апарат Івано-Франківської обласної державної адміністрації;214858800;253558691.52;;;;250588855.44;;;98.82
TOTAL;7791010;Здійснення виконавчої влади в Івано-Франківській області;214858800;253142956.52;;;;250173183.75;;;98.82
TOTAL;7791700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких  в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;415735;;;;415671.69;;;99.98
TOTAL;7800000;Київська обласна державна адміністрація;312314300;1492826668.65;;;;1186742867.9;;;79.49
TOTAL;7801000;Апарат Київської обласної державної адміністрації;312314300;1492826668.65;;;;1186742867.9;;;79.49
TOTAL;7801010;Здійснення виконавчої влади у Київській області;312314300;818056249.65;;;;786776166.18;;;96.17
TOTAL;7801020;Відновлення зруйнованого майна та інфраструктури;0;638935395;;;;364131678.65;;;56.99
TOTAL;7801700;Погашення кредиторської заборгованості з відшкодування витрат, пов'язаних із здійсненням заходів з ліквідації наслідків бойових дій у Київській області у 2022 році;0;35835024;;;;35835023.07;;;99.99
TOTAL;7810000;Кіровоградська обласна державна адміністрація;194026500;237311191.83;;;;234673860.5;;;98.88
TOTAL;7811000;Апарат Кіровоградської обласної державної адміністрації;194026500;237311191.83;;;;234673860.5;;;98.88
TOTAL;7811010;Здійснення виконавчої влади у Кіровоградській області;194026500;237311191.83;;;;234673860.5;;;98.88
TOTAL;7820000;Луганська обласна державна адміністрація;189144200;302384735.56;;;;287272023;;;95
TOTAL;7821000;Апарат Луганської обласної державної адміністрації;189144200;302384735.56;;;;287272023;;;95
TOTAL;7821010;Здійснення виконавчої влади у Луганській області;189144200;302384735.56;;;;287272023;;;95
TOTAL;7830000;Львівська обласна державна адміністрація;303146800;415954798.88;;;;404834209.26;;;97.32
TOTAL;7831000;Апарат Львівської обласної державної адміністрації;303146800;415954798.88;;;;404834209.26;;;97.32
TOTAL;7831010;Здійснення виконавчої влади у Львівській області;303146800;411621869.88;;;;400501309.54;;;97.29
TOTAL;7831700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;4332929;;;;4332899.72;;;99.99
TOTAL;7840000;Миколаївська обласна державна адміністрація;197320900;760690212.75;;;;304772340.48;;;40.06
TOTAL;7841000;Апарат Миколаївської обласної державної адміністрації;197320900;760690212.75;;;;304772340.48;;;40.06
TOTAL;7841010;Здійснення виконавчої влади у Миколаївській області;197320900;271722212.75;;;;262989284.96;;;96.78
TOTAL;7841020;Відновлення об'єктів нерухомого майна житлового призначення пошкоджених\знищених внаслідок підриву греблі Каховської гідроелектростанції в результаті збройної агресії Російської Федерації, та надання компенсації  за такі об'єкти;0;150000000;;;;24284529.5;;;16.18
TOTAL;7841700;Здійснення заходів щодо забезпечення транспортування питної води;0;274600000;;;;379091;;;0.13
TOTAL;7841710;Надання матеріальної грошової допомоги населенню, що постраждало внаслідок підриву Російською Федерацією греблі Каховської гідроелектростанції;0;5175000;;;;5175000;;;100
TOTAL;7841720;Надання одноразової грощової допомоги постраждалому населенню внаслідок підриву Російською Федерацією греблі Каховської гідроелектростанції за втрачений врожай;0;59193000;;;;11944435.02;;;20.17
TOTAL;7850000;Одеська обласна державна адміністрація;278704100;453366344.77;;;;413614895.88;;;91.23
TOTAL;7851000;Апарат Одеської обласної державної адміністрації;278704100;453366344.77;;;;413614895.88;;;91.23
TOTAL;7851010;Здійснення виконавчої влади в Одеській області;278704100;423317249.77;;;;413565804.86;;;97.69
TOTAL;7851700;Відновлення електропостачання в Одеській області;0;30000000;;;;0;;;0
TOTAL;7851710;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;49095;;;;49091.02;;;99.99
TOTAL;7860000;Полтавська обласна державна адміністрація;231001700;336656431.36;;;;310833124.46;;;92.32
TOTAL;7861000;Апарат Полтавської обласної державної адміністрації;231001700;336656431.36;;;;310833124.46;;;92.32
TOTAL;7861010;Здійснення виконавчої влади у Полтавській області;231001700;336656431.36;;;;310833124.46;;;92.32
TOTAL;7870000;Рівненська обласна державна адміністрація;194680500;293092974.05;;;;274563073.93;;;93.67
TOTAL;7871000;Апарат Рівненської обласної державної адміністрації;194680500;293092974.05;;;;274563073.93;;;93.67
TOTAL;7871010;Здійснення виконавчої влади у Рівненській області;194680500;292752224.05;;;;274222324.09;;;93.67
TOTAL;7871700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;340750;;;;340749.84;;;99.99
TOTAL;7880000;Сумська обласна державна адміністрація;207426900;385455672.53;;;;273100573.58;;;70.85
TOTAL;7881000;Апарат Сумської обласної державної адміністрації;207426900;385455672.53;;;;273100573.58;;;70.85
TOTAL;7881010;Здійснення виконавчої влади у Сумській області;207426900;277272491.53;;;;273005015.69;;;98.46
TOTAL;7881700;Будівництво фортифікаційних споруд на території Сумської області;0;108183181;;;;95557.89;;;0.08
TOTAL;7890000;Тернопільська обласна державна адміністрація;168291700;208146155.67;;;;201062911.81;;;96.59
TOTAL;7891000;Апарат Тернопільської обласної державної адміністрації;168291700;208146155.67;;;;201062911.81;;;96.59
TOTAL;7891010;Здійснення виконавчої влади у Тернопільській області;168291700;208124701.67;;;;201041458.48;;;96.59
TOTAL;7891700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;21454;;;;21453.33;;;99.99
TOTAL;7900000;Харківська обласна державна адміністрація;302064200;1838449529.9;;;;1732600896.64;;;94.24
TOTAL;7901000;Апарат Харківської обласної державної адміністрації;302064200;1838449529.9;;;;1732600896.64;;;94.24
TOTAL;7901010;Здійснення виконавчої влади у Харківській області;302064200;474172683.9;;;;458371389.88;;;96.66
TOTAL;7901700;Будівництво фортифікаційних споруд в Харківській області;0;1361582311;;;;1271573284.97;;;93.38
TOTAL;7901710;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;2694535;;;;2656221.79;;;98.57
TOTAL;7910000;Херсонська обласна державна адміністрація;248863200;1749595576.19;;;;465683728.53;;;26.61
TOTAL;7911000;Апарат Херсонської обласної державної адміністрації;248863200;1749595576.19;;;;465683728.53;;;26.61
TOTAL;7911010;Здійснення виконавчої влади у Херсонській області;248863200;318218232.19;;;;304130410.41;;;95.57
TOTAL;7911020;Відновлення об'єктів нерухомого майна житлового призначення пошкоджених\знищених внаслідок підриву греблі Каховської гідроелектростанції в результаті збройної агресії Російської Федерації, та надання компенсації  за такі об'єкти;0;172700000;;;;18865302.78;;;10.92
TOTAL;7911700;Здійснення заходів щодо забезпечення транспортування питної води;0;384500000;;;;16371571.31;;;4.25
TOTAL;7911710;Надання матеріальної грошової допомоги населенню, що постраждало внаслідок підриву Російською Федерацією греблі Каховської гідроелектростанції;0;559700000;;;;110549662.5;;;19.75
TOTAL;7911720;Надання одноразової грошової допомоги постраждалому населенню внаслідок підриву Російською Федерацією греблі Каховської гідроелектростанції за втрачений врожай;0;126747600;;;;14976622.5;;;11.81
TOTAL;7911730;Здійснення заходів з ліквідації наслідків надзвичайної ситуації техногенного характеру, що склалася внаслідок підриву Російською Федерацією греблі Каховської гідроелектростанції;0;186939580;;;;0;;;0
TOTAL;7911740;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;790164;;;;790159.03;;;99.99
TOTAL;7920000;Хмельницька обласна державна адміністрація;173465000;206964668.54;;;;200367436.37;;;96.81
TOTAL;7921000;Апарат Хмельницької обласної державної адміністрації;173465000;206964668.54;;;;200367436.37;;;96.81
TOTAL;7921010;Здійснення виконавчої влади у Хмельницькій області;173465000;205934082.54;;;;200008940.58;;;97.12
TOTAL;7921700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;1030586;;;;358495.79;;;34.78
TOTAL;7930000;Черкаська обласна державна адміністрація;201369200;260672777.03;;;;243437323.53;;;93.38
TOTAL;7931000;Апарат Черкаської обласної державної адміністрації;201369200;260672777.03;;;;243437323.53;;;93.38
TOTAL;7931010;Здійснення виконавчої влади у Черкаській області;201369200;260578684.03;;;;243343236.17;;;93.38
TOTAL;7931700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;94093;;;;94087.36;;;99.99
TOTAL;7940000;Чернівецька обласна державна адміністрація;163685300;194604119.65;;;;193652575.22;;;99.51
TOTAL;7941000;Апарат Чернівецької обласної державної адміністрації;163685300;194604119.65;;;;193652575.22;;;99.51
TOTAL;7941010;Здійснення виконавчої влади у Чернівецькій області;163685300;194556548.65;;;;193605004.22;;;99.51
TOTAL;7941700;Надання компенсації об'єктам приватної власності, у будівлях (приміщеннях) яких в умовах воєнного стану на безоплатній основі розміщувалися внутрішньо переміщені особи;0;47571;;;;47571;;;100
TOTAL;7950000;Чернігівська обласна державна адміністрація;281308000;643759219.76;;;;491923108.63;;;76.41
