тип фонду;код;найменування коду;початковий річний план;уточнений річний план;уточнений план за період;відкрито асигнувань за період;направлено асигнувань за період;виконано за період;відхилення до уточненого плану за період;відсоток виконання до уточненого плану за період;відсоток виконання до уточненого річного плану
TOTAL;3106000;Державне агентство розвитку туризму України;22757400;22757400;;;;2124977.71;;;9.33
TOTAL;3106010;Керівництво та управління у сфері розвитку туризму;22757400;22757400;;;;2124977.71;;;9.33
TOTAL;3108000;Державна авіаційна служба України;172658700;172658700;;;;27647237.53;;;16.01
TOTAL;3108010;Керівництво та управління у сфері авіаційного транспорту;172658700;172658700;;;;27647237.53;;;16.01
TOTAL;3109000;Державна служба України з безпеки на транспорті;407135900;411305217.41;;;;56967817.61;;;13.85
TOTAL;3109010;Здійснення державного контролю з питань безпеки на транспорті;407135900;411305217.41;;;;56967817.61;;;13.85
TOTAL;3110000;Державне агентство відновлення та розвитку інфраструктури України;28231999200;30795576925.09;;;;3206052316.73;;;10.41
TOTAL;3111000;Апарат Державного агентства відновлення та розвитку інфраструктури України;28231999200;30795576925.09;;;;3206052316.73;;;10.41
TOTAL;3111010;Керівництво та управління у сфері відновлення та розвитку інфраструктури України;122828000;129411525.09;;;;21442306.55;;;16.56
TOTAL;3111020;Розвиток мережі та утримання автомобільних доріг загального користування;12857748000;12857748000;;;;2863517.78;;;0.02
TOTAL;3111030;Виконання боргових зобов'язань за запозиченнями, залученими державою або під державні гарантії на розвиток мережі автомобільних доріг  загального користування;15033850500;15033850500;;;;2381350846;;;15.83
TOTAL;3111380;Забезпечення реалізації проектів щодо відновлення інфраструктури за програмою «Підтримка швидкого відновлення України»;1000000;1000000;;;;0;;;0
TOTAL;3111390;Відновлення критично важливої логістичної інфраструктури та мережевого сполучення (RELINC), ключові автомобільні сполучення;216572700;216572700;;;;0;;;0
TOTAL;3111700;Закупівля обладнання мобільної розподільної генерації тепло- та електроенергії для потреб територіальних громад;0;2556994200;;;;800395646.4;;;31.3
TOTAL;3120000;Міністерство розвитку громад та територій України (загальнодержавні видатки та кредитування);7904763500;10594020844;;;;98767481.66;;;0.93
TOTAL;3121000;Міністерство розвитку громад та територій України (загальнодержавні видатки та кредитування);7904763500;10594020844;;;;98767481.66;;;0.93
TOTAL;3121040;Субвенція з державного бюджету місцевим бюджетам на забезпечення окремих видатків районних рад, спрямованих на виконання їх повноважень;172478000;172478000;;;;28025600;;;16.24
TOTAL;3121070;Державний фонд регіонального розвитку;2000000000;2000000000;;;;0;;;0
TOTAL;3121160;Субвенція з державного бюджету місцевим бюджетам на реалізацію проекту «Ремонт житла для відновлення прав і можливостей людей (НОРЕ)»;356460000;356460000;;;;0;;;0
TOTAL;3121350;Субвенція з державного бюджету місцевим бюджетам на фінансування заходів соціально-економічної компенсації ризику населення, яке проживає на території зони спостереження;20000000;20000000;;;;0;;;0
TOTAL;3121430;Фонд ліквідації наслідків збройної агресії;0;2689257344;;;;0;;;0
TOTAL;3121600;Субвенція з державного бюджету місцевим бюджетам на реалізацію проектів в рамках Надзвичайної кредитної програми для відновлення України;2734322400;2734322400;;;;0;;;0
TOTAL;3121620;Субвенція з державного бюджету місцевим бюджетам на реалізацію проектів в рамках Програми з відновлення України;987120000;987120000;;;;0;;;0
TOTAL;3121640;Субвенція з державного бюджету бюджету Харківської міської територіальної громади на подовження третьої лінії метрополітену у м. Харкові;259043100;259043100;;;;0;;;0
TOTAL;3121670;Субвенція з державного бюджету бюджету Дніпровської міської територіальної громади на завершення будівництва метрополітену у м. Дніпрі;635000000;635000000;;;;37563929.15;;;5.91
TOTAL;3121690;Субвенція з державного бюджету місцевим бюджетам на реалізацію проектів в рамках Програми відновлення України ІІІ;740340000;740340000;;;;33177952.51;;;4.48
TOTAL;3400000;Міністерство молоді та спорту України;6838330400;6842956619.8;;;;725071496.48;;;10.59
TOTAL;3401000;Апарат Міністерства молоді та спорту України;6838330400;6842956619.8;;;;725071496.48;;;10.59
TOTAL;3401010;Керівництво та управління у сфері молоді та спорту;135027400;135027400;;;;17932151.84;;;13.28
TOTAL;3401040;Наукова і науково-технічна діяльність у сфері розвитку фізичної культури та спорту;35067500;35570891.56;;;;5440747.82;;;15.29
TOTAL;3401070;Здійснення заходів державної молодіжної політики та утвердження української національної та громадянської ідентичності;177350400;177400400;;;;2718813.9;;;1.53
TOTAL;3401110;Розвиток спорту серед осіб з інвалідністю та їх фізкультурно-спортивна реабілітація;882031500;882031500;;;;112638887.38;;;12.77
TOTAL;3401120;Підготовка і участь національних збірних команд в Паралімпійських і Дефлімпійських іграх;415123800;415123800;;;;15742151.22;;;3.79
TOTAL;3401220;Розвиток фізичної культури, спорту вищих досягнень та резервного спорту;3900890200;3902034711.84;;;;422567431.45;;;10.82
TOTAL;3401280;Фінансова підтримка громадських об’єднань фізкультурно-спортивного спрямування;147127800;147127800;;;;7063172.78;;;4.8
TOTAL;3401320;Підготовка і участь національних збірних команд України в міжнародних змаганнях, що проводять Міжнародний, Європейський олімпійські комітети, включаючи Олімпійські ігри, та Всесвітніх іграх;315419700;315419700;;;;26155491.29;;;8.29
TOTAL;3401360;Розвиток спортивної медицини;46984200;46984200;;;;7131300.6;;;15.17
TOTAL;3401380;Підготовка кадрів у сфері фізичної культури та спорту закладами фахової передвищої та вищої освіти;783307900;786236216.4;;;;107681348.2;;;13.69
TOTAL;3500000;Міністерство фінансів України;32748798300;32886788030.95;;;;4438507868.36;;;13.49
TOTAL;3501000;Апарат Міністерства фінансів України;1835835000;1839675504.64;;;;195346015.62;;;10.61
TOTAL;3501010;Керівництво та управління у сфері фінансів;1076337600;1076880299.53;;;;128672705.84;;;11.94
TOTAL;3501100;Забезпечення діяльності установ у сфері використання та зберігання дорогоцінних металів, дорогоцінного і напівдорогоцінного каміння;26034600;29332405.11;;;;6316617.05;;;21.53
TOTAL;3501220;Підтримка культурно-оздоровчих та соціальних заходів фінансової системи;12875700;12875700;;;;888303.78;;;6.89
TOTAL;3501480;Інформаційне забезпечення системи управління державними фінансами та електронної верифікації і моніторингу;113333800;113333800;;;;17937654.36;;;15.82
TOTAL;3501520;Підготовка кадрів у сфері фінансової політики закладами вищої освіти;406461800;406461800;;;;40004777.46;;;9.84
TOTAL;3501530;Наукова і науково-технічна діяльність у сфері фінансової політики;14335500;14335500;;;;450967.53;;;3.14
TOTAL;3501580;Зміцнення спроможності Уряду щодо впровадження фіскальної реформи;186456000;186456000;;;;1074989.6;;;0.57
TOTAL;3504000;Державна казначейська служба України;4927170900;4932683202.24;;;;651044068.86;;;13.19
TOTAL;3504010;Керівництво та управління у сфері казначейського обслуговування;4677170900;4682683202.24;;;;620392937.65;;;13.24
TOTAL;3504030;Заходи щодо відшкодування шкоди, завданої громадянинові незаконними діями органів дізнання, досудового слідства, прокуратури і суду, відшкодування громадянинові вартості конфіскованого та безхазяйного майна стягнутого в дохід держави, відшкодування шкоди, завданої фізичній чи юридичній особі незаконними рішеннями, діями чи бездіяльністю органів державної влади, їх посадових і службових осіб;150000000;150000000;;;;19000000;;;12.66
TOTAL;3504040;Заходи щодо виконання рішень суду, що гарантовані державою;100000000;100000000;;;;11651131.21;;;11.65
TOTAL;3505000;Державна аудиторська служба України;2196267600;2196267600;;;;293561079.84;;;13.36
TOTAL;3505010;Керівництво та управління у сфері фінансового контролю;2196267600;2196267600;;;;293561079.84;;;13.36
TOTAL;3506000;Державна митна служба України;8874243200;8903062113.23;;;;1202234616.09;;;13.5
TOTAL;3506010;Керівництво та управління у сфері митної політики;8186161300;8214980213.23;;;;1202234616.09;;;14.63
TOTAL;3506610;Реалізація проекту з розбудови прикордонної дорожньої інфраструктури та облаштування пунктів пропуску;688081900;688081900;;;;0;;;0
TOTAL;3507000;Державна податкова служба України;14629761400;14729579410.84;;;;2072820258.85;;;14.07
TOTAL;3507010;Керівництво та управління у сфері податкової політики;14500396800;14600214810.84;;;;2069471773.34;;;14.17
TOTAL;3507090;Виконання судових рішень на користь фізичних та юридичних осіб;129364600;129364600;;;;3348485.51;;;2.58
TOTAL;3508000;Агентство з управління державним боргом;88926600;88926600;;;;0;;;0
TOTAL;3508010;Керівництво та управління у сфері реалізації політики з питань управління державним боргом;88926600;88926600;;;;0;;;0
TOTAL;3509000;Державна служба фінансового моніторингу України;196593600;196593600;;;;23501829.1;;;11.95
TOTAL;3509010;Керівництво та управління у сфері фінансового моніторингу;186152500;186152500;;;;22570565.14;;;12.12
TOTAL;3509020;Підвищення кваліфікації у сфері боротьби з легалізацією (відмиванням) доходів, одержаних злочинним шляхом, фінансуванням тероризму та фінансуванням розповсюдження зброї масового знищення;10441100;10441100;;;;931263.96;;;8.91
TOTAL;3510000;Міністерство фінансів України (загальнодержавні видатки та кредитування);833982695100;830371881533;;;;58043993506.4;;;6.99
TOTAL;3511000;Міністерство фінансів України (загальнодержавні видатки та кредитування);833982695100;830371881533;;;;58043993506.4;;;6.99
TOTAL;3511030;Резервний фонд;49419932000;45809118433;;;;0;;;0
TOTAL;3511050;Базова дотація;30766807900;30766807900;;;;5127808800;;;16.66
TOTAL;3511060;Додаткові дотації з державного бюджету місцевим бюджетам;8939598100;8939598100;;;;1367856000;;;15.3
TOTAL;3511130;Внески до міжнародних організацій;1343600000;1343600000;;;;0;;;0
TOTAL;3511220;Резерв коштів для сектору безпеки і оборони;199000000000;199000000000;;;;0;;;0
TOTAL;3511280;Додаткова дотація з державного бюджету місцевим бюджетам на здійснення повноважень органів місцевого самоврядування на деокупованих, тимчасово окупованих та інших територіях України, що зазнали негативного впливу у зв’язку з повномасштабною збройною агресією Російської Федерації;30383456600;30383456600;;;;2122009200;;;6.98
TOTAL;3511350;Обслуговування державного боргу;513121897100;513121897100;;;;49426319506.4;;;9.63
TOTAL;3511360;Забезпечення інституційної спроможності органів державної влади;1000000000;1000000000;;;;0;;;0
TOTAL;3511680;Підтримка державних видатків для забезпечення стійкого державного управління в Україні;7403400;7403400;;;;0;;;0
TOTAL;3600000;Міністерство юстиції України;23963165800;24064868730.3;;;;2930161299.28;;;12.17
TOTAL;3601000;Апарат Міністерства юстиції України;22479509700;22579304954.41;;;;2792579969.4;;;12.36
TOTAL;3601010;Керівництво та управління у сфері юстиції;6936480100;6938960073.49;;;;805093941.2;;;11.6
TOTAL;3601020;Виконання покарань установами і органами Державної кримінально-виконавчої служби України;12032612100;12099880286.9;;;;1708269952.03;;;14.11
TOTAL;3601030;Забезпечення діяльності органів пробації;877390900;877822649.02;;;;127538053.9;;;14.52
TOTAL;3601060;Підготовка робітничих кадрів у професійно-технічних закладах соціальної адаптації при установах виконання покарань;4500000;4500000;;;;0;;;0
TOTAL;3601070;Проведення судової експертизи і розробка методики проведення судових експертиз;954293600;983908945;;;;129835173.26;;;13.19
TOTAL;3601150;Забезпечення захисту прав та інтересів України під час урегулювання спорів, розгляду у закордонних юрисдикційних органах справ за участю іноземного суб’єкта та України, під час здійснення заходів, пов’язаних із створенням та впровадженням міжнародних юридичних механізмів відшкодування шкоди, завданої внаслідок міжнародного збройного конфлікту на території України, а також забезпечення представництва України в Європейському суді з прав людини;390129200;390129200;;;;51205.72;;;0.01
TOTAL;3601170;Платежі на виконання рішень закордонних юрисдикційних органів, прийнятих за наслідками розгляду справ проти України;497235000;497235000;;;;21791643.29;;;4.38
TOTAL;3601840;"Реалізація публічного інвестиційного проекту  ""Реконструкція комплексу будинків, будівель і споруд для створення слідчого ізолятора в с. Мартусівка Бориспільського району Київської області""";786868800;786868800;;;;0;;;0
TOTAL;3603000;Координаційний центр з надання правничої допомоги;1171572300;1172026571.4;;;;96681478.5;;;8.24
TOTAL;3603020;Забезпечення формування та функціонування системи безоплатної правничої допомоги;612581600;613035871.4;;;;82183050.57;;;13.4
TOTAL;3603030;Забезпечення надання безоплатної вторинної правничої допомоги та послуг з медіації;558990700;558990700;;;;14498427.93;;;2.59
TOTAL;3609000;Державна архівна служба України;312083800;313537204.49;;;;40899851.38;;;13.04
TOTAL;3609010;Керівництво та управління у сфері архівної справи;36233600;36233600;;;;5101645.24;;;14.07
TOTAL;3609020;Наукова і науково-технічна діяльність у сфері архівної справи та страхового фонду документації;9823100;9900646.14;;;;1672815.61;;;16.89
TOTAL;3609030;Забезпечення діяльності архівних установ та установ страхового фонду документації;264785600;266161458.35;;;;34125390.53;;;12.82
TOTAL;3609820;"Реалізація публічного інвестиційного проекту ""Капітальний ремонт, модернізація інфраструктури приміщень бази зберігання страхового фонду документації України та введення її в експлуатацію""";1241500;1241500;;;;0;;;0
TOTAL;3800000;Міністерство культури України;16145156700;12048726685.02;;;;995365773.71;;;8.26
TOTAL;3801000;Апарат Міністерства культури України;13241668100;11816201985.02;;;;989204073.84;;;8.37
TOTAL;3801010;Керівництво та управління у сфері культури;250610700;250610700;;;;33057952.74;;;13.19
TOTAL;3801020;Виробництво та трансляція програм для державних потреб, збирання, обробка та розповсюдження офіційної інформаційної продукції, фінансова підтримка системи державного іномовлення України;1557574400;0;;;;0;;;
TOTAL;3801030;Забезпечення стратегічних комунікацій, інформаційної безпеки, заходів з європейської та євроатлантичної інтеграції, національної ідентичності, героїзму, створення та поширення аудіовізуальних творів патріотичного спрямування;4000000000;4000000000;;;;0;;;0
TOTAL;3801050;Надання освіти закладами загальної середньої та позашкільної освіти державної форми власності, методичне забезпечення діяльності закладів освіти;362981100;363178540;;;;51969004.14;;;14.3
TOTAL;3801100;"Здійснення культурно-мистецьких заходів національними творчими спілками та Всеукраїнським товариством ""Просвіта""";30997100;30997100;;;;1924258.63;;;6.2
TOTAL;3801110;Фінансова підтримка національних театрів;1360527000;1360527000;;;;209741487.7;;;15.41
TOTAL;3801120;Фінансова підтримка національних художніх колективів, концертних організацій та їх дирекції, національних і державних циркових організацій;862199200;862199200;;;;134976044.4;;;15.65
TOTAL;3801130;Державна підтримка діячів культури і мистецтва;38613900;38613900;;;;4595624;;;11.9
TOTAL;3801140;Забезпечення функціонування Українського культурного фонду, у тому числі здійснення Фондом заходів з підтримки проектів;410845700;470362437.1;;;;5615996.16;;;1.19
TOTAL;3801160;Підготовка кадрів для сфери культури і мистецтва закладами фахової передвищої та вищої освіти, підвищення кваліфікації працівників у сфері культури та мистецтв;1851144300;1895576937.92;;;;253602341.13;;;13.37
TOTAL;3801170;Загальнодержавні заходи у сферах культури та мистецтв, охорони культурної спадщини, вивезення, ввезення і повернення культурних цінностей, державної мовної політики;10186800;10186800;;;;0;;;0
TOTAL;3801190;Забезпечення діяльності національних музеїв, національних і державних бібліотек та культурно-просвітницьких центрів;1320572100;1345479212;;;;177479544.64;;;13.19
TOTAL;3801480;"Надання фінансової підтримки державному підприємству ""Кримський дім""";4492700;4492700;;;;472936.25;;;10.52
TOTAL;3801490;Збереження історико-культурної та архітектурної спадщини в національних і державних заповідниках;896025300;899079658;;;;112594226.28;;;12.52
TOTAL;3801560;Забезпечення діяльності Українського інституту книги, підтримка книговидавничої справи та популяризація української літератури у світі;284897800;284897800;;;;3174657.77;;;1.11
TOTAL;3802000;Державний комітет телебачення і радіомовлення України;2565197400;0;;;;0;;;
TOTAL;3802010;Керівництво та управління у сфері телебачення і радіомовлення;57457600;0;;;;0;;;
TOTAL;3802020;Наукова і науково-технічна діяльність у сфері медіа, книговидавничої справи та інформаційно-бібліографічної діяльності;27638800;0;;;;0;;;
TOTAL;3802040;Підвищення кваліфікації працівників суб'єктів у сфері медіа в Укртелерадіопресінституті;1590000;0;;;;0;;;
TOTAL;3802050;Фінансова підтримка творчих спілок у сфері медіа,  окремих суб'єктів у сфері друкованих медіа;1590800;0;;;;0;;;
TOTAL;3802080;Фінансова підтримка Національної суспільної телерадіокомпанії України;2472697900;0;;;;0;;;
TOTAL;3802130;Державні стипендії видатним діячам інформаційної галузі, дітям журналістів, які загинули (померли) або яким встановлено інвалідність у зв’язку з виконанням професійних обов’язків, премії в інформаційній галузі та одноразова грошова допомога у разі загибелі (смерті) або поранення (контузії, травми або каліцтва) журналіста під час виконання ним професійних обов'язків;4222300;0;;;;0;;;
TOTAL;3805000;Державне агентство України з питань мистецтв та мистецької освіти;23313800;23313800;;;;2809273.38;;;12.04
TOTAL;3805010;Керівництво та управління у сфері мистецтв та спеціалізованої мистецької освіти;23313800;23313800;;;;2809273.38;;;12.04
TOTAL;3806000;Державне агентство України з питань кіно;209210900;209210900;;;;3352426.49;;;1.6
TOTAL;3806010;Керівництво та управління у сфері кінематографії;35549600;35549600;;;;3352426.49;;;9.43
TOTAL;3806030;Державна підтримка кінематографії, у тому числі документування воєнних злочинів;173661300;173661300;;;;0;;;0
TOTAL;3809000;Український інститут національної пам'яті;105766500;0;;;;0;;;
TOTAL;3809010;Керівництво та управління у сфері відновлення та збереження національної пам’яті;44434100;0;;;;0;;;
TOTAL;3809020;Заходи з реалізації державної політики у сфері відновлення та збереження національної пам’яті, забезпечення діяльності Національного меморіального комплексу Героїв Небесної Сотні - Музею Революції гідності та Галузевого державного архіву Українського інституту національної пам’яті;61332400;0;;;;0;;;
TOTAL;5270000;Державна інспекція ядерного регулювання України;110060100;110060100;;;;14991016.33;;;13.62
TOTAL;5271000;Апарат Державної інспекції ядерного регулювання України;110060100;110060100;;;;14991016.33;;;13.62
TOTAL;5271010;Керівництво та управління у сфері ядерного регулювання;108736100;108736100;;;;14908269.82;;;13.71
TOTAL;5271020;Забезпечення ведення Державного регістру джерел іонізуючого випромінювання та індивідуальних доз опромінення;1324000;1324000;;;;82746.51;;;6.24
TOTAL;5560000;Національна комісія, що здійснює державне регулювання у сферах електронних комунікацій, радіочастотного спектра та надання послуг поштового зв’язку;238114400;238114400;;;;24980176.22;;;10.49
TOTAL;5561000;Національна комісія, що здійснює державне регулювання у сферах електронних комунікацій, радіочастотного спектра та надання послуг поштового зв’язку;238114400;238114400;;;;24980176.22;;;10.49
TOTAL;5561010;Керівництво та управління у сферах електронних комунікацій, радіочастотного спектра та надання послуг поштового зв’язку;238114400;238114400;;;;24980176.22;;;10.49
TOTAL;5960000;Головне управління розвідки Міністерства оборони України;29714414000;35985311062;;;;10411129154.64;;;28.93
TOTAL;5961000;Головне управління розвідки Міністерства оборони України;29714414000;35985311062;;;;10411129154.64;;;28.93
TOTAL;5961010;Розвідувальна діяльність у сфері оборони;29564414000;35831655436;;;;10407991286.64;;;29.04
TOTAL;5961040;Будівництво (придбання) житла для військовослужбовців Головного управління розвідки Міністерства оборони України;150000000;153655626;;;;3137868;;;2.04
TOTAL;5970000;Уповноважений із захисту державної мови;35854700;35854700;;;;4277882.68;;;11.93
TOTAL;5971000;Секретаріат Уповноваженого із захисту державної мови;35854700;35854700;;;;4277882.68;;;11.93
TOTAL;5971010;Організаційне, експертно-аналітичне, правове, інформаційне та матеріально-технічне забезпечення діяльності Секретаріату Уповноваженого із захисту державної мови;35854700;35854700;;;;4277882.68;;;11.93
TOTAL;5980000;Вища рада правосуддя;434448900;434476793.65;;;;47757928.93;;;10.99
TOTAL;5981000;Секретаріат Вищої ради правосуддя;434448900;434476793.65;;;;47757928.93;;;10.99
TOTAL;5981010;Забезпечення засад функціонування незалежної судової влади;434448900;434476793.65;;;;47757928.93;;;10.99
TOTAL;5990000;Уповноважений Верховної Ради України з прав людини;518135900;527617105.05;;;;71751173.19;;;13.59
TOTAL;5991000;Секретаріат Уповноваженого Верховної Ради України з прав людини;518135900;527617105.05;;;;71751173.19;;;13.59
TOTAL;5991010;Парламентський контроль за додержанням конституційних прав і свобод людини;515743300;515743300;;;;62218848.1;;;12.06
TOTAL;5991020;Заходи з реалізації національного превентивного механізму;2392600;11873805.05;;;;9532325.09;;;80.28
TOTAL;6010000;Антимонопольний комітет України;685300500;685776838;;;;86572977.22;;;12.62
TOTAL;6011000;Апарат Антимонопольного комітету України;685300500;685776838;;;;86572977.22;;;12.62
TOTAL;6011010;Керівництво та управління у сфері конкурентної політики, контроль за дотриманням законодавства про захист економічної конкуренції;685300500;685776838;;;;86572977.22;;;12.62
TOTAL;6120000;Національне агентство України з питань державної служби;230053200;230160200;;;;22389963.69;;;9.72
TOTAL;6121000;Апарат Національного агентства України з питань державної служби;230053200;230160200;;;;22389963.69;;;9.72
TOTAL;6121010;Керівництво та функціональне управління у сфері державної служби;122872800;122979800;;;;15490214.81;;;12.59
TOTAL;6121020;Професійне навчання державних службовців, голів місцевих державних адміністрацій, їх перших заступників та заступників, посадових осіб місцевого самоврядування;86607800;86607800;;;;4844095.42;;;5.59
TOTAL;6121060;Адаптація системи управління персоналом державної служби до стандартів ЄС;20572600;20572600;;;;2055653.46;;;9.99
TOTAL;6150000;Національна комісія з цінних паперів та фондового ринку;318729700;318729700;;;;44152520.27;;;13.85
TOTAL;6151000;Апарат Національної комісії з цінних паперів та фондового ринку;318729700;318729700;;;;44152520.27;;;13.85
TOTAL;6151010;Керівництво та управління у сфері фондового ринку;300883100;300883100;;;;43204283.98;;;14.35
TOTAL;6151050;Функціонування центру збору фінансової звітності на основі таксономії за міжнародними стандартами фінансової звітності в єдиному електронному форматі;17846600;17846600;;;;948236.29;;;5.31
TOTAL;6320000;Національне антикорупційне бюро України;2547607400;2549885083.61;;;;252560410.2;;;9.9
TOTAL;6321000;Національне антикорупційне бюро України;2547607400;2549885083.61;;;;252560410.2;;;9.9
TOTAL;6321010;Забезпечення діяльності Національного антикорупційного бюро України;2547607400;2549885083.61;;;;252560410.2;;;9.9
TOTAL;6330000;Національне агентство з питань запобігання корупції;1483654500;1483654500;;;;287275435.13;;;19.36
TOTAL;6331000;Апарат Національного агентства з питань запобігання корупції;1483654500;1483654500;;;;287275435.13;;;19.36
TOTAL;6331010;Забезпечення діяльності Національного агентства з питань запобігання корупції;618142800;618142800;;;;70897510.13;;;11.46
TOTAL;6331020;Фінансування статутної діяльності політичних партій;865511700;865511700;;;;216377925;;;25
TOTAL;6340000;Національна комісія, що здійснює державне регулювання у сферах енергетики та комунальних послуг;1069427200;1069427200;;;;119572844.59;;;11.18
TOTAL;6341000;Апарат Національної комісії, що здійснює державне регулювання у сферах енергетики та комунальних послуг;1069427200;1069427200;;;;119572844.59;;;11.18
TOTAL;6341010;Керівництво та управління у сфері регулювання енергетики та комунальних послуг;1069427200;1069427200;;;;119572844.59;;;11.18
TOTAL;6380000;Державне космічне агентство України;963636700;967182590.87;;;;77249796.67;;;7.98
TOTAL;6381000;Апарат Державного космічного агентства України;963636700;967182590.87;;;;77249796.67;;;7.98
TOTAL;6381010;Керівництво та управління у сфері космічної діяльності;64722700;64733140.87;;;;7711395.4;;;11.91
TOTAL;6381020;Виконання робіт за державними цільовими програмами і державним замовленням у сфері космічної галузі, в тому числі загальнодержавної цільової науково-технічної космічної програми України;380000000;380000000;;;;0;;;0
TOTAL;6381030;Надання позашкільної освіти Національним центром аерокосмічної освіти молоді ім.О.М. Макарова;16908700;16908700;;;;2368649.49;;;14
TOTAL;6381050;Управління та випробування космічних засобів;502005300;505540750;;;;67169751.78;;;13.28
TOTAL;6420000;Державне бюро розслідувань;4712579600;4739642961;;;;581973561.22;;;12.27
TOTAL;6421000;Державне бюро розслідувань;4712579600;4739642961;;;;581973561.22;;;12.27
TOTAL;6421010;Забезпечення діяльності Державного бюро розслідувань;4712579600;4739642961;;;;581973561.22;;;12.27
TOTAL;6430000;Національне агентство України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;430496300;430496300;;;;41075635.15;;;9.54
TOTAL;6431000;Апарат Національного агентства України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів;430496300;430496300;;;;41075635.15;;;9.54
TOTAL;6431010;Керівництво та управління у сфері розшуку та управління активами, одержаними від корупційних та інших злочинів;430496300;430496300;;;;41075635.15;;;9.54
TOTAL;6440000;Національна рада України з питань телебачення і радіомовлення;239885500;239971848;;;;28471702.71;;;11.86
TOTAL;6441000;Апарат Національної ради України з питань телебачення і радіомовлення;239885500;239971848;;;;28471702.71;;;11.86
TOTAL;6441010;Керівництво та управління здійсненням контролю у сфері медіа;239885500;239971848;;;;28471702.71;;;11.86
TOTAL;6490000;Бюро економічної безпеки України;2187889000;2212934396.94;;;;235989657.84;;;10.66
TOTAL;6491000;Апарат Бюро економічної безпеки України;2187889000;2212934396.94;;;;235989657.84;;;10.66
TOTAL;6491010;Керівництво та управління у сфері економічної безпеки;2187889000;2212934396.94;;;;235989657.84;;;10.66
TOTAL;6500000;Рада національної безпеки і оборони України;337576100;338139275.66;;;;45023624.23;;;13.31
TOTAL;6501000;Апарат Ради національної безпеки і оборони України;337576100;338139275.66;;;;45023624.23;;;13.31
TOTAL;6501010;Інформаційно-аналітичне забезпечення координаційної діяльності у сфері національної безпеки і оборони;279671600;280234775.66;;;;37212775.35;;;13.27
TOTAL;6501070;Інформаційно-аналітичне забезпечення діяльності у сфері інформаційної безпеки України;57904500;57904500;;;;7810848.88;;;13.48
TOTAL;6510000;Рахункова палата;1181185200;1181886684.56;;;;98362394.85;;;8.32
TOTAL;6511000;Апарат Рахункової палати;1181185200;1181886684.56;;;;98362394.85;;;8.32
TOTAL;6511010;Керівництво та управління у сфері контролю за виконанням державного бюджету;1181185200;1181886684.56;;;;98362394.85;;;8.32
TOTAL;6520000;Служба безпеки України;43300053200;45641698715;;;;9204416063.04;;;20.16
TOTAL;6521000;Служба безпеки України;43270053200;45599166913;;;;9203347624.82;;;20.18
TOTAL;6521010;Забезпечення заходів у сфері безпеки держави та діяльності органів системи Служби безпеки України;43088199100;45407162457;;;;9195412034.82;;;20.25
TOTAL;6521100;Будівництво (придбання) житла для військовослужбовців Служби безпеки України;181854100;192004456;;;;7935590;;;4.13
TOTAL;6524000;Антитерористичний центр при Службі безпеки України;30000000;42531802;;;;1068438.22;;;2.51
TOTAL;6524010;Координація діяльності у запобіганні терористичним актам та боротьба з тероризмом на території України;30000000;42531802;;;;1068438.22;;;2.51
TOTAL;6540000;Національна академія наук України;8283485500;8450973643.66;;;;1061001185.6;;;12.55
TOTAL;6541000;Національна академія наук України;8283485500;8450973643.66;;;;1061001185.6;;;12.55
TOTAL;6541020;Науково-організаційна діяльність президії Національної академії наук України;167331900;174870002.6;;;;21789197.61;;;12.46
TOTAL;6541030;Наукова і науково-технічна діяльність наукових установ Національної академії наук України;7047247300;7199698225.14;;;;949013606.15;;;13.18
TOTAL;6541080;Підготовка кадрів з пріоритетних напрямів науки та сприяння інноваційній діяльності наукових установ Національної академії наук України;23846800;23846800;;;;2701718.37;;;11.32
TOTAL;6541100;Забезпечення надання медичних послуг Центром інноваційних медичних технологій Національної академії наук України;177953400;185452515.92;;;;24935012.31;;;13.44
TOTAL;6541200;Підготовка до державної атестації наукових кадрів Національної академії наук України;18039900;18039900;;;;2354987.73;;;13.05
TOTAL;6541230;Підтримка розвитку пріоритетних напрямів наукових досліджень;849066200;849066200;;;;60206663.43;;;7.09
TOTAL;6550000;Національна академія педагогічних наук України;330365900;333592258.17;;;;54887130.88;;;16.45
TOTAL;6551000;Національна академія педагогічних наук України;330365900;333592258.17;;;;54887130.88;;;16.45
TOTAL;6551020;Науково-організаційна діяльність президії Національної академії педагогічних наук України;30925700;30925700;;;;5068548.07;;;16.38
TOTAL;6551030;Наукова і науково-технічна діяльність у сфері освіти, педагогіки і психології;256969500;260195858.17;;;;42855610.71;;;16.47
TOTAL;6551060;Підготовка кадрів та підвищення кваліфікації керівних кадрів і спеціалістів у сфері освіти закладами вищої освіти;42470700;42470700;;;;6962972.1;;;16.39
TOTAL;6560000;Національна академія медичних наук України;6002629900;6188685916.35;;;;755305408.55;;;12.2
TOTAL;6561000;Національна академія медичних наук України;6002629900;6188685916.35;;;;755305408.55;;;12.2
TOTAL;6561040;Наукова і науково-технічна діяльність у сфері профілактики і лікування хвороб людини;644554300;647678218.78;;;;83514593.81;;;12.89
